GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS,WINNER
201812130HOU,LAL,43.14814815,91.07407407,10.66666667,30.44444444,16.11111111,22.81481481,10.33333333,36.22222222,46.55555556,23.92592593,8.407407407,6.074074074,15.25925926,20.77777778,113.0740741,108,HOU,38.42307692,85.69230769,14.03846154,41.73076923,17.5,23.34615385,10.96153846,30,40.96153846,21.11538462,8,5.846153846,13.92307692,23.23076923,108.3846154,111,1
201812130ORL,CHI,38.17857143,86.67857143,9.857142857,28.92857143,15.60714286,20.03571429,7.464285714,34.14285714,41.60714286,21.92857143,7.857142857,4.642857143,15.53571429,20.25,101.8214286,89,ORL,40,88.96296296,11.18518519,31.81481481,13.37037037,17.07407407,8.925925926,33.40740741,42.33333333,25.66666667,6.962962963,5.444444444,12.81481481,19.81481481,104.5555556,76,0
201812130PHO,DAL,39.23076923,85.5,11.88461538,33.57692308,19.88461538,26.46153846,10.11538462,35.15384615,45.26923077,23,8.038461538,4.653846154,15.69230769,20.07692308,110.2307692,114,PHO,38.71428571,85.42857143,10.14285714,30.5,14.64285714,18.85714286,8.071428571,31.96428571,40.03571429,23.60714286,8.285714286,4.214285714,16.28571429,23.60714286,102.2142857,86,0
201812130SAS,LAC,41.22222222,87.92592593,9.222222222,24.92592593,23.62962963,29.2962963,9.814814815,36.40740741,46.22222222,22.37037037,5.962962963,5.296296296,13.92592593,22.7037037,115.2962963,99,SAS,41.46428571,89.53571429,9.392857143,24.14285714,18,21.64285714,10.42857143,33.92857143,44.35714286,23.96428571,5.964285714,4.214285714,12.21428571,18.42857143,110.3214286,111,1
201812140BOS,ATL,39.7037037,89.7037037,11.25925926,35.55555556,17.18518519,23.22222222,10.14814815,33.66666667,43.81481481,24.7037037,9.148148148,5.851851852,17.92592593,23.81481481,107.8518519,107,BOS,41.2962963,90.96296296,13.18518519,36.55555556,15.33333333,19.2962963,10.59259259,35.85185185,46.44444444,25.25925926,8.185185185,5.037037037,12.74074074,21.44444444,111.1111111,130,1
201812140BRK,WAS,40.96428571,89.10714286,10.71428571,32.78571429,19.42857143,25.82142857,8.928571429,31.78571429,40.71428571,24.28571429,8.5,5.821428571,13.5,22.42857143,112.0714286,125,BRK,39.55172414,89.03448276,12.10344828,34.17241379,18.13793103,24.62068966,12.20689655,33,45.20689655,22.37931034,6.827586207,3.896551724,14.27586207,23.68965517,109.3448276,127,1
201812140CHO,NYK,39.82758621,90.86206897,10.17241379,29.10344828,18.44827586,23.62068966,12,33.48275862,45.48275862,19.65517241,7.068965517,5.034482759,14.10344828,22.68965517,108.2758621,106,CHO,41.37037037,90.88888889,11.92592593,33.59259259,19.25925926,24.03703704,9.481481481,34.2962963,43.77777778,23.92592593,7.740740741,5.37037037,11.59259259,19.96296296,113.9259259,108,1
201812140CLE,MIL,43.44444444,91.25925926,14.22222222,40.37037037,17,22.18518519,10,40.25925926,50.25925926,26.33333333,7.185185185,5.740740741,14.66666667,20.81481481,118.1111111,97,CLE,39.10714286,87.67857143,8.75,24.64285714,16.42857143,20.82142857,11.75,32.28571429,44.03571429,19.46428571,6.678571429,2.392857143,13.03571429,20.85714286,103.3928571,113,1
201812140DEN,OKC,42,92.53846154,10.11538462,31.80769231,17.53846154,24.76923077,12.76923077,35.76923077,48.53846154,22.88461538,10.42307692,5.653846154,14.65384615,22.84615385,111.6538462,114,DEN,41.44444444,89.74074074,10.22222222,29.77777778,16.85185185,22.66666667,12.18518519,35,47.18518519,26.81481481,8.592592593,4.962962963,13.48148148,20.62962963,109.962963,105,0
201812140MEM,MIA,38.77777778,89.59259259,12.14814815,33.7037037,17.51851852,24.92592593,12,35.07407407,47.07407407,22.40740741,7.777777778,6.444444444,14.81481481,22.62962963,107.2222222,84,MEM,37.74074074,83.07407407,9.777777778,27.44444444,17.66666667,23.40740741,7.777777778,32.11111111,39.88888889,23.25925926,9,6.148148148,12.88888889,22.77777778,102.9259259,92,1
201812140PHI,IND,40.89285714,85.67857143,9.392857143,25.07142857,15.21428571,20.5,8.892857143,34.82142857,43.71428571,24.89285714,9.107142857,5.392857143,14.85714286,19.32142857,106.3928571,113,PHI,40.68965517,87.48275862,11.13793103,31.5862069,21.72413793,28.06896552,10.27586207,37.06896552,47.34482759,26.62068966,7.172413793,5.517241379,15.72413793,23.37931034,114.2413793,124,1
201812140POR,TOR,43.6,89.93333333,11.63333333,33.6,16.73333333,20.76666667,10.1,35.66666667,45.76666667,25.5,8.366666667,5.533333333,13.73333333,21.36666667,115.5666667,113,POR,40.60714286,89.39285714,10.92857143,31,18.85714286,23.07142857,11.71428571,37.42857143,49.14285714,20.67857143,6.464285714,4.928571429,14.57142857,20.60714286,111,83,0
201812140SAC,GSW,43.10344828,87.62068966,11.86206897,30.44827586,17.51724138,21.20689655,9.586206897,35.72413793,45.31034483,27.93103448,7.103448276,6.379310345,14.75862069,22.20689655,115.5862069,93,SAC,44.07407407,91.44444444,11.22222222,28.51851852,15.88888889,22.77777778,10.40740741,33.96296296,44.37037037,25.51851852,8.407407407,4.518518519,14.03703704,22.22222222,115.2592593,141,1
201812150CHO,LAL,43.14285714,90.67857143,10.64285714,30.5,16.07142857,22.96428571,10.21428571,35.78571429,46,23.89285714,8.428571429,6.035714286,15.14285714,20.78571429,113,111,CHO,41.60714286,91.28571429,12.21428571,34.10714286,18.85714286,23.53571429,9.464285714,34.57142857,44.03571429,24.42857143,7.714285714,5.357142857,11.75,20.07142857,114.2857143,124,1
201812150DET,BOS,41.46428571,91.10714286,13.39285714,36.64285714,15.42857143,19.32142857,10.67857143,35.78571429,46.46428571,25.35714286,8.428571429,5.178571429,13.03571429,21.42857143,111.75,129,DET,39.80769231,91.92307692,10.73076923,33.34615385,18.65384615,25.76923077,12.76923077,34.76923077,47.53846154,21.69230769,6.961538462,3.961538462,14.03846154,23.61538462,109,107,0
201812150MEM,HOU,38.55555556,85.66666667,14.07407407,41.44444444,17.85185185,23.66666667,11.11111111,29.92592593,41.03703704,21.22222222,8,5.703703704,13.88888889,23.25925926,109.037037,126,MEM,37.64285714,83.07142857,9.714285714,27.5,17.71428571,23.46428571,7.857142857,31.82142857,39.67857143,23.17857143,9,6.107142857,12.67857143,22.60714286,102.7142857,97,0
201812150OKC,LAC,40.82142857,87.78571429,9.25,25.14285714,23.39285714,29.10714286,9.928571429,36.14285714,46.07142857,22.32142857,5.892857143,5.142857143,14.03571429,22.53571429,114.2857143,87,OKC,41.81481481,92.44444444,10,31.33333333,17.51851852,24.92592593,13,35.33333333,48.33333333,22.55555556,10.37037037,5.592592593,14.59259259,22.62962963,111.1481481,98,1
201812150ORL,UTA,39.06896552,83.51724138,10.72413793,31.75862069,18.51724138,25.89655172,9.206896552,33.96551724,43.17241379,24.51724138,8.896551724,5.206896552,15.4137931,21.82758621,107.3793103,111,ORL,39.78571429,88.71428571,11.17857143,31.85714286,13.53571429,17.28571429,8.928571429,33.42857143,42.35714286,25.57142857,7,5.464285714,12.92857143,19.67857143,104.2857143,97,0
201812150PHO,MIN,40.5,90.14285714,10.5,28.53571429,18.96428571,23.60714286,11.17857143,32.57142857,43.75,24,9.107142857,5.678571429,13.32142857,19.71428571,110.4642857,130,PHO,38.65517241,85.65517241,10.13793103,30.37931034,14.65517241,18.82758621,8.206896552,31.82758621,40.03448276,23.48275862,8.517241379,4.24137931,16.17241379,23.72413793,102.1034483,99,0
201812150SAS,CHI,38.03448276,86.13793103,9.862068966,28.55172414,15.51724138,20.03448276,7.24137931,34.06896552,41.31034483,21.79310345,7.931034483,4.620689655,15.62068966,20.34482759,101.4482759,91,SAS,41.68965517,89.31034483,9.413793103,24.06896552,18.03448276,21.72413793,10.34482759,34.10344828,44.44827586,24,6.103448276,4.310344828,12.17241379,18.48275862,110.8275862,125,1
201812160BRK,ATL,39.57142857,89.57142857,11.42857143,35.64285714,17.28571429,23.53571429,10.35714286,33.46428571,43.82142857,24.78571429,9.178571429,5.821428571,18.14285714,23.64285714,107.8571429,108,BRK,39.7,88.86666667,12.06666667,34.06666667,18.4,24.83333333,12.1,33.1,45.2,22.76666667,6.766666667,3.866666667,14.1,23.46666667,109.8666667,125,1
201812160CLE,PHI,40.53333333,87.5,11.06666667,31.73333333,21.66666667,28.03333333,10.5,36.9,47.4,26.3,7.1,5.5,15.73333333,23.3,113.8,101,CLE,38.96551724,87.65517241,8.896551724,25.03448276,16.51724138,20.82758621,11.79310345,32.44827586,44.24137931,19.62068966,6.689655172,2.379310345,13.10344828,20.96551724,103.3448276,102,1
201812160DAL,SAC,44.10714286,91.60714286,11.35714286,29.07142857,16.03571429,22.85714286,10.28571429,34,44.28571429,25.78571429,8.321428571,4.464285714,14,22.42857143,115.6071429,125,DAL,38.92592593,85.22222222,11.62962963,33.55555556,19.96296296,26.7037037,10.25925926,35.2962963,45.55555556,22.66666667,8,4.62962963,15.96296296,20.03703704,109.4444444,89,0
201812160DEN,TOR,43.58064516,89.5483871,11.83870968,33.51612903,16.77419355,20.77419355,9.967741935,35.51612903,45.48387097,25.32258065,8.225806452,5.483870968,13.80645161,21.35483871,115.7741935,122,DEN,41.46428571,89.5,10.25,29.92857143,16.75,22.39285714,12.17857143,35.03571429,47.21428571,26.89285714,8.571428571,5,13.71428571,20.75,109.9285714,109,0
201812160IND,NYK,40.06666667,91.1,10.23333333,29.26666667,18.5,23.86666667,11.9,33.6,45.5,19.9,7.2,5.133333333,13.96666667,22.46666667,108.8666667,126,IND,40.93103448,86,9.344827586,24.89655172,15.4137931,20.62068966,8.965517241,34.86206897,43.82758621,25.17241379,9.034482759,5.275862069,14.5862069,19.4137931,106.6206897,113,0
201812160NOP,MIA,38.67857143,89.32142857,12.25,33.89285714,17.35714286,24.67857143,12.07142857,35.10714286,47.17857143,22.67857143,7.607142857,6.5,14.85714286,22.53571429,106.9642857,100,NOP,43.7,90.96666667,9.9,28.43333333,20.1,26.06666667,11.63333333,36.06666667,47.7,27.23333333,7.5,5.533333333,15.06666667,22.36666667,117.4,118,1
201812160WAS,LAL,43.34482759,90.72413793,10.75862069,30.62068966,16.06896552,23,10.20689655,36,46.20689655,24.24137931,8.551724138,6.034482759,15.13793103,20.75862069,113.5172414,128,WAS,41.24137931,89.13793103,10.72413793,32.65517241,19.06896552,25.48275862,8.75862069,31.44827586,40.20689655,24.48275862,8.310344828,5.724137931,13.34482759,22.48275862,112.2758621,118,0
201812170DET,MIL,43.32142857,91.35714286,14.14285714,40.39285714,17.17857143,22.39285714,10.14285714,40.21428571,50.35714286,26.32142857,7.25,5.75,14.46428571,20.67857143,117.9642857,114,DET,39.77777778,91.48148148,10.7037037,33.22222222,18.88888889,26.11111111,12.66666667,34.88888889,47.55555556,21.81481481,7.074074074,4.074074074,14.18518519,23.51851852,109.1481481,113,0
201812170GSW,MEM,37.72413793,82.79310345,9.551724138,27.34482759,17.51724138,23.24137931,7.793103448,31.72413793,39.51724138,23.06896552,8.965517241,6.103448276,12.72413793,22.5862069,102.5172414,97,GSW,43.13333333,87.9,11.96666667,30.76666667,17.83333333,21.7,9.766666667,36.03333333,45.8,28.06666667,7.033333333,6.166666667,14.86666667,22.23333333,116.0666667,130,1
201812170HOU,UTA,38.7,83.7,10.6,31.66666667,18.76666667,25.96666667,9.266666667,33.86666667,43.13333333,24.26666667,9.033333333,5.166666667,15.23333333,21.73333333,106.7666667,89,HOU,38.42857143,85.21428571,14.03571429,41.28571429,18,23.71428571,10.92857143,29.92857143,40.85714286,21.28571429,7.892857143,5.571428571,13.82142857,23.21428571,108.8928571,105,1
201812170LAC,POR,40.86206897,89.55172414,11,30.86206897,18.86206897,23,11.72413793,37.03448276,48.75862069,20.96551724,6.586206897,4.896551724,14.34482759,20.4137931,111.5862069,128,LAC,40.72413793,87.34482759,9.379310345,25.13793103,23.10344828,28.86206897,9.793103448,36.20689655,46,22.17241379,5.931034483,5.103448276,14.44827586,22.51724138,113.9310345,104,0
201812170MIN,SAC,44.17241379,91.82758621,11.27586207,29.13793103,16.13793103,22.79310345,10.31034483,34.06896552,44.37931034,25.5862069,8.24137931,4.551724138,13.82758621,22.55172414,115.7586207,120,MIN,40.44827586,90.34482759,10.37931034,28.75862069,18.79310345,23.44827586,11.17241379,32.48275862,43.65517241,24.06896552,9.137931034,5.620689655,13.24137931,19.68965517,110.0689655,99,0
201812170NYK,PHO,38.73333333,85.8,10.1,30.3,14.7,18.86666667,8.3,32.1,40.4,23.7,8.433333333,4.333333333,16.13333333,23.66666667,102.2666667,107,NYK,39.96774194,91.03225806,10.22580645,29.35483871,18.38709677,23.80645161,11.93548387,33.51612903,45.4516129,19.93548387,7.193548387,5,14,22.35483871,108.5483871,99,0
201812170OKC,CHI,38,86.13333333,9.733333333,28.56666667,15.6,20.06666667,7.266666667,34,41.26666667,21.6,8.066666667,4.733333333,15.33333333,20.33333333,101.3333333,98,OKC,41.82142857,92.35714286,9.964285714,31,17.5,24.89285714,12.85714286,35.17857143,48.03571429,22.67857143,10.46428571,5.642857143,14.46428571,22.53571429,111.1071429,110,1
201812170SAS,PHI,40.87096774,87.61290323,11.06451613,31.58064516,21.4516129,27.77419355,10.5483871,36.87096774,47.41935484,26.48387097,7.032258065,5.612903226,15.5483871,23.12903226,114.2580645,128,SAS,41.36666667,88.76666667,9.333333333,23.96666667,18.16666667,21.86666667,10.23333333,34.1,44.33333333,23.8,6,4.333333333,12.26666667,18.46666667,110.2333333,93,0
201812180ATL,WAS,41.66666667,89.7,10.8,32.6,18.66666667,24.96666667,8.966666667,31.6,40.56666667,24.66666667,8.5,5.7,13.46666667,22.16666667,112.8,128,ATL,39.82758621,89.4137931,11.51724138,35.4137931,17.34482759,23.5862069,10.27586207,33.17241379,43.44827586,25.24137931,9.172413793,5.793103448,18,23.5862069,108.5172414,127,0
201812180BRK,LAL,43.36666667,90.73333333,10.76666667,30.8,15.9,22.83333333,10.13333333,35.96666667,46.1,24.23333333,8.6,6.033333333,15.36666667,20.5,113.4,110,BRK,40,88.83870968,12.19354839,34.25806452,18.77419355,25.09677419,12.03225806,32.96774194,45,23.12903226,6.935483871,3.838709677,14.06451613,23.38709677,110.9677419,144,1
201812180DEN,DAL,38.96428571,85.60714286,11.53571429,33.60714286,20.10714286,26.85714286,10.46428571,35.35714286,45.82142857,22.64285714,7.928571429,4.642857143,15.89285714,19.96428571,109.5714286,113,DEN,41.27586207,89.34482759,10.24137931,29.93103448,16.62068966,22.17241379,12.10344828,35,47.10344828,26.68965517,8.517241379,4.965517241,13.51724138,20.51724138,109.4137931,95,0
201812180IND,CLE,39.03333333,87.66666667,9,25.2,16.33333333,20.7,11.6,32.26666667,43.86666667,19.9,6.733333333,2.3,13.06666667,20.93333333,103.4,105,IND,40.9,86.03333333,9.433333333,25.2,15.5,20.7,9.033333333,34.83333333,43.86666667,25.26666667,9.033333333,5.233333333,14.53333333,19.36666667,106.7333333,110,1
201812190BOS,PHO,39.03225806,86,10.06451613,30.19354839,14.96774194,19.12903226,8.161290323,32.35483871,40.51612903,23.80645161,8.419354839,4.35483871,15.83870968,23.5483871,103.0967742,128,BOS,41.37931034,91.20689655,13.24137931,36.51724138,15.48275862,19.44827586,10.72413793,35.65517241,46.37931034,25.13793103,8.517241379,5.137931034,13.06896552,21.55172414,111.4827586,104,0
201812190CHI,BRK,40.125,88.90625,12.25,34.25,18.59375,24.90625,11.78125,33.0625,44.84375,23.25,6.875,3.84375,13.96875,23.21875,111.09375,115,CHI,38,86.09677419,9.677419355,28.35483871,15.48387097,19.93548387,7.451612903,33.80645161,41.25806452,21.5483871,8.129032258,4.806451613,15.58064516,20.67741935,101.1612903,96,0
201812190CHO,CLE,39,87.77419355,8.903225806,25.38709677,16.12903226,20.4516129,11.61290323,32.48387097,44.09677419,19.87096774,6.741935484,2.387096774,12.93548387,20.77419355,103.0322581,92,CHO,41.51724138,91.31034483,12.03448276,33.93103448,18.72413793,23.34482759,9.448275862,34.37931034,43.82758621,24.34482759,7.551724138,5.379310345,11.96551724,20.03448276,113.7931034,100,1
201812190HOU,WAS,41.48387097,89.48387097,10.87096774,32.83870968,18.87096774,25.32258065,8.967741935,31.48387097,40.4516129,24.70967742,8.677419355,5.548387097,13.51612903,22.48387097,112.7096774,110,HOU,38.20689655,85.24137931,13.96551724,41.13793103,18.27586207,23.96551724,10.86206897,29.93103448,40.79310345,21.10344828,8.068965517,5.620689655,13.93103448,23.24137931,108.6551724,102,0
201812190MIL,NOP,43.41935484,90.80645161,10,28.67741935,19.87096774,25.77419355,11.61290323,35.77419355,47.38709677,27.19354839,7.64516129,5.516129032,14.90322581,22.35483871,116.7096774,96,MIL,43.34482759,91.24137931,13.96551724,39.86206897,16.93103448,22.13793103,9.965517241,39.93103448,49.89655172,26.55172414,7.275862069,5.896551724,14.31034483,20.62068966,117.5862069,107,1
201812190MIN,DET,39.75,91.35714286,10.82142857,33.28571429,18.64285714,25.71428571,12.57142857,34.89285714,47.46428571,21.92857143,6.928571429,4,14.25,23.39285714,108.9642857,104,MIN,40.7,90.53333333,10.36666667,28.7,19.03333333,23.66666667,11.16666667,32.96666667,44.13333333,24.5,9.166666667,5.666666667,13.16666667,19.83333333,110.8,132,1
201812190ORL,SAS,41.61290323,88.70967742,9.322580645,23.93548387,18.09677419,21.70967742,10.03225806,34.32258065,44.35483871,23.93548387,5.967741935,4.483870968,12.06451613,18.32258065,110.6451613,123,ORL,39.5862069,88.13793103,11.17241379,31.5862069,13.65517241,17.37931034,8.75862069,33.79310345,42.55172414,25.31034483,7,5.620689655,13.24137931,19.93103448,104,96,0
201812190PHI,NYK,39.96875,91.28125,10.1875,29.53125,18.46875,23.96875,12.0625,33.53125,45.59375,19.78125,7.125,4.84375,13.90625,22.3125,108.59375,110,PHI,40.84375,87.9375,11.0625,31.75,20.9375,27.125,10.59375,36.625,47.21875,26.5625,6.90625,5.59375,15.375,22.875,113.6875,96,0
201812190POR,MEM,37.66666667,82.66666667,9.466666667,27.26666667,17.4,23.06666667,7.6,31.96666667,39.56666667,23.1,8.866666667,6.033333333,12.83333333,22.6,102.2,93,POR,41.06666667,89.43333333,10.96666667,30.5,19.13333333,23.26666667,11.53333333,36.7,48.23333333,21.13333333,6.533333333,4.866666667,14.23333333,20.8,112.2333333,131,1
201812190SAC,OKC,41.86206897,92.24137931,9.896551724,30.65517241,17.82758621,25.17241379,13,35.06896552,48.06896552,22.72413793,10.5862069,5.517241379,14.62068966,22.48275862,111.4482759,121,SAC,43.96666667,91.76666667,11.36666667,29.43333333,16.1,22.8,10.16666667,34,44.16666667,25.4,8.133333333,4.533333333,13.86666667,22.7,115.4,105,0
201812190TOR,IND,40.77419355,86.25806452,9.258064516,25.09677419,15.41935484,20.70967742,9.193548387,34.93548387,44.12903226,25.12903226,8.967741935,5.35483871,14.35483871,19.12903226,106.2258065,91,TOR,43.3125,89.5,11.6875,33.5625,16.53125,20.5625,10.0625,35.59375,45.65625,24.9375,8.125,5.4375,13.71875,21.1875,114.84375,86,0
201812190UTA,GSW,42.93548387,87.80645161,11.96774194,30.77419355,18.03225806,21.87096774,9.64516129,36.03225806,45.67741935,27.90322581,7.129032258,6.129032258,14.70967742,22.12903226,115.8709677,110,UTA,38.48387097,83.64516129,10.58064516,31.77419355,18.90322581,26.12903226,9.322580645,34.09677419,43.41935484,24.22580645,9.032258065,5.129032258,15.48387097,21.83870968,106.4516129,97,0
201812200LAC,DAL,39,85.62068966,11.65517241,33.72413793,20.20689655,26.96551724,10.31034483,35.06896552,45.37931034,22.75862069,7.931034483,4.517241379,15.62068966,19.86206897,109.862069,118,LAC,40.76666667,87.2,9.4,25.2,23.43333333,29.2,9.733333333,35.96666667,45.7,22.33333333,5.9,4.966666667,14.3,22.53333333,114.3666667,127,1
201812200MIA,HOU,38.5,85.23333333,14.36666667,41.6,18.2,23.86666667,10.76666667,30.03333333,40.8,21.4,8.066666667,5.5,13.96666667,23.16666667,109.5666667,136,MIA,38.65517241,89.37931034,12.17241379,33.93103448,17.31034483,24.62068966,12.4137931,35.10344828,47.51724138,22.65517241,7.551724138,6.413793103,14.96551724,22.48275862,106.7931034,102,0
201812210BOS,MIL,43.33333333,91.03333333,13.93333333,39.63333333,17.16666667,22.4,9.933333333,39.9,49.83333333,26.53333333,7.4,5.8,14.3,20.53333333,117.7666667,123,BOS,41.26666667,91,13.3,36.6,15.36666667,19.26666667,10.66666667,35.4,46.06666667,25.16666667,8.666666667,5.466666667,13.16666667,21.4,111.2,103,0
201812210BRK,IND,40.6875,86.0625,9.25,24.9375,15.28125,20.5625,9.1875,35.09375,44.28125,24.9375,8.875,5.40625,14.53125,19.1875,105.90625,96,BRK,39.93939394,88.45454545,12.12121212,33.96969697,18.63636364,24.90909091,11.63636364,33.21212121,44.84848485,23.24242424,6.757575758,3.787878788,13.93939394,22.93939394,110.6363636,96,1
201812210CHI,ORL,39.4,88.16666667,11.2,31.56666667,13.53333333,17.36666667,8.833333333,33.4,42.23333333,25.1,6.933333333,5.533333333,13.16666667,19.86666667,103.5333333,90,CHI,38.0625,86.25,9.5625,28.0625,15.21875,19.625,7.5,33.6875,41.1875,21.53125,8.09375,4.8125,15.34375,20.71875,100.90625,93,1
201812210CHO,DET,39.96551724,91.44827586,11.13793103,33.79310345,18.5862069,25.79310345,12.4137931,34.93103448,47.34482759,22.06896552,6.793103448,3.931034483,14.20689655,23.44827586,109.6551724,129,CHO,41.7,91.33333333,11.96666667,33.63333333,18.3,22.86666667,9.566666667,34.5,44.06666667,24.33333333,7.433333333,5.366666667,11.96666667,19.83333333,113.6666667,110,0
201812210LAL,NOP,43.40625,90.84375,10.28125,29.09375,19.5625,25.4375,11.46875,35.71875,47.1875,27.21875,7.59375,5.5625,14.90625,22.34375,116.65625,115,LAL,43.32258065,90.70967742,10.83870968,31.09677419,15.80645161,22.83870968,10.06451613,36.09677419,46.16129032,24.12903226,8.516129032,5.967741935,15.32258065,20.4516129,113.2903226,110,0
201812210NYK,ATL,39.73333333,89.06666667,11.53333333,35.3,17.83333333,24.1,10.36666667,33.26666667,43.63333333,25.16666667,9,5.766666667,18.16666667,23.76666667,108.8333333,118,NYK,39.87878788,91.12121212,10.18181818,29.57575758,18.66666667,24.18181818,11.81818182,33.45454545,45.27272727,19.84848485,6.96969697,4.757575758,13.72727273,22.21212121,108.6060606,109,0
201812210POR,UTA,38.4375,83.9375,10.75,32.09375,18.875,26,9.34375,34.34375,43.6875,24.40625,8.96875,5.15625,15.5,21.65625,106.5,108,POR,40.87096774,88.96774194,10.96774194,30.35483871,19.09677419,23.16129032,11.5483871,36.51612903,48.06451613,20.96774194,6.612903226,4.838709677,14.4516129,20.87096774,111.8064516,99,0
201812210SAC,MEM,37.51612903,82.51612903,9.451612903,27.25806452,17.38709677,22.93548387,7.709677419,31.74193548,39.4516129,23.06451613,8.967741935,6.161290323,12.87096774,22.5483871,101.8709677,92,SAC,43.80645161,91.80645161,11.41935484,29.58064516,16.29032258,23.12903226,10.16129032,33.96774194,44.12903226,25.48387097,8.096774194,4.548387097,13.83870968,22.5483871,115.3225806,113,1
201812210SAS,MIN,40.83870968,90.93548387,10.32258065,28.83870968,19.19354839,23.83870968,11.16129032,33.12903226,44.29032258,24.41935484,9.129032258,5.612903226,12.96774194,20.06451613,111.1935484,123,SAS,41.875,88.34375,9.40625,23.78125,18.0625,21.6875,9.84375,34.53125,44.375,24.09375,5.9375,4.46875,12.03125,18.21875,111.21875,129,1
201812210TOR,CLE,39.0625,87.6875,8.9375,25.3125,15.84375,20.1875,11.375,32.4375,43.8125,20,6.78125,2.5,12.75,20.6875,102.90625,99,TOR,43.15151515,89.60606061,11.54545455,33.45454545,16.51515152,20.57575758,10.09090909,35.48484848,45.57575758,24.78787879,8.333333333,5.545454545,13.57575758,21.12121212,114.3636364,99,1
201812220GSW,DAL,39.13333333,85.83333333,11.6,33.53333333,20.36666667,27.16666667,10.5,34.86666667,45.36666667,22.8,7.933333333,4.366666667,15.46666667,20.2,110.2333333,121,GSW,42.78125,88.03125,11.90625,30.78125,18,21.75,9.65625,36.09375,45.75,27.59375,7.21875,6.21875,14.625,22.09375,115.46875,103,0
201812220HOU,SAS,42,88.3030303,9.696969697,24.06060606,17.90909091,21.57575758,9.878787879,34.66666667,44.54545455,24.45454545,5.96969697,4.424242424,12.15151515,18.33333333,111.6060606,124,HOU,38.19354839,85.12903226,14.48387097,42,18.35483871,24.06451613,10.67741935,30.12903226,40.80645161,21.35483871,8,5.419354839,13.77419355,23.16129032,109.2258065,99,0
201812220LAC,DEN,41.56666667,89.36666667,10.3,29.9,16.53333333,22.03333333,12.1,35,47.1,26.9,8.466666667,4.9,13.56666667,20.76666667,109.9666667,126,LAC,40.96774194,87.06451613,9.290322581,25.03225806,23.48387097,29.25806452,9.774193548,35.74193548,45.51612903,22.4516129,5.870967742,4.967741935,14.22580645,22.61290323,114.7096774,125,0
201812220MIA,MIL,43.25806452,90.67741935,14,39.64516129,17.32258065,22.58064516,9.967741935,40.03225806,50,26.51612903,7.258064516,5.806451613,14.48387097,20.83870968,117.8387097,120,MIA,38.56666667,89.5,12.06666667,34.1,17.4,24.93333333,12.66666667,35.3,47.96666667,22.63333333,7.5,6.333333333,14.76666667,22.33333333,106.6,101,0
201812220PHI,TOR,43.29411765,89.64705882,11.47058824,33.38235294,16.64705882,20.73529412,10.17647059,35.35294118,45.52941176,24.67647059,8.352941176,5.529411765,13.41176471,21.17647059,114.7058824,126,PHI,41.03030303,87.93939394,11.18181818,31.6969697,20.96969697,27.06060606,10.54545455,36.78787879,47.33333333,26.6969697,6.878787879,5.545454545,15.18181818,22.84848485,114.2121212,131,1
201812220UTA,OKC,42.16666667,92.56666667,10,30.7,17.8,25.23333333,13.16666667,35.5,48.66666667,22.86666667,10.5,5.533333333,14.7,22.53333333,112.1333333,132,UTA,38.6969697,83.96969697,10.90909091,32.06060606,18.60606061,25.72727273,9.242424242,34.39393939,43.63636364,24.72727273,8.909090909,5.181818182,15.48484848,21.63636364,106.9090909,120,0
201812220WAS,PHO,39.09375,86.3125,10.09375,30.09375,15.0625,19.21875,8.5625,32.4375,41,23.78125,8.40625,4.40625,15.875,23.40625,103.34375,111,WAS,41.59375,89.3125,10.84375,32.75,18.84375,25.25,8.8125,31.34375,40.15625,24.8125,8.65625,5.4375,13.4375,22.25,112.875,118,1
201812230BOS,CHO,41.41935484,90.80645161,11.96774194,33.32258065,18.35483871,23.03225806,9.612903226,34.41935484,44.03225806,24.16129032,7.419354839,5.35483871,12.09677419,19.93548387,113.1612903,98,BOS,41.06451613,91,13.19354839,36.51612903,15.74193548,19.80645161,10.61290323,35.12903226,45.74193548,25.06451613,8.806451613,5.387096774,12.90322581,21.22580645,111.0645161,107,1
201812230BRK,PHO,39.57575758,87.18181818,10.12121212,30.24242424,15.36363636,19.63636364,8.878787879,32.39393939,41.27272727,23.96969697,8.575757576,4.484848485,15.81818182,23.54545455,104.6363636,146,BRK,39.73529412,87.97058824,12.23529412,33.88235294,18.79411765,25.17647059,11.61764706,33.11764706,44.73529412,23.38235294,6.705882353,3.764705882,14.11764706,22.94117647,110.5,106,0
