Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
3/11/2014,201403110MIN,MIL,240,39,74,0.527,5,15,0.333,18,29,0.621,6,33,39,29,3,5,15,24,101,MIN,240,41,85,0.482,8,20,0.4,22,30,0.733,11,23,34,25,9,4,7,24,112,
3/11/2014,201403110OKC,HOU,240,33,79,0.418,9,25,0.36,23,34,0.676,8,37,45,18,7,5,13,22,98,OKC,240,34,80,0.425,11,29,0.379,27,34,0.794,8,41,49,18,5,7,13,25,106,
3/12/2014,201403120BOS,NYK,240,42,80,0.525,11,19,0.579,21,24,0.875,12,35,47,20,11,7,8,21,116,BOS,240,34,81,0.42,8,19,0.421,16,23,0.696,16,22,38,15,4,2,11,18,92,
3/12/2014,201403120LAC,GSW,240,36,82,0.439,8,21,0.381,18,25,0.72,6,30,36,27,6,2,12,21,98,LAC,240,43,88,0.489,8,18,0.444,17,24,0.708,11,38,49,23,7,9,10,21,111,
3/12/2014,201403120MIA,BRK,240,34,78,0.436,12,29,0.414,16,19,0.842,9,28,37,19,11,7,15,22,96,MIA,240,33,68,0.485,9,27,0.333,20,26,0.769,3,30,33,18,6,3,17,16,95,
3/12/2014,201403120NOP,MEM,240,32,74,0.432,4,18,0.222,22,27,0.815,12,30,42,19,8,7,14,17,90,NOP,240,31,75,0.413,4,18,0.222,22,22,1,9,30,39,16,11,8,15,19,88,
3/12/2014,201403120ORL,DEN,240,47,92,0.511,10,22,0.455,16,24,0.667,12,40,52,30,4,6,14,16,120,ORL,240,45,93,0.484,9,24,0.375,13,13,1,7,31,38,23,6,6,8,23,112,
3/12/2014,201403120PHI,SAC,240,34,74,0.459,7,18,0.389,40,50,0.8,12,36,48,21,12,1,21,25,115,PHI,240,33,84,0.393,8,23,0.348,24,28,0.857,11,27,38,20,7,4,20,31,98,
3/12/2014,201403120PHO,CLE,240,38,81,0.469,12,24,0.5,22,27,0.815,13,38,51,20,6,1,18,21,110,PHO,240,39,90,0.433,10,36,0.278,13,22,0.591,12,24,36,20,11,1,12,21,101,
3/12/2014,201403120SAS,POR,240,32,83,0.386,4,21,0.19,22,30,0.733,14,34,48,13,3,2,12,17,90,SAS,240,38,88,0.432,11,24,0.458,16,22,0.727,15,40,55,21,11,2,12,21,103,
3/12/2014,201403120TOR,DET,240,34,78,0.436,9,22,0.409,10,24,0.417,9,30,39,15,8,3,16,17,87,TOR,240,37,88,0.42,8,20,0.4,19,25,0.76,15,39,54,19,9,3,16,20,101,
3/12/2014,201403120UTA,DAL,240,42,79,0.532,13,21,0.619,11,12,0.917,5,34,39,26,2,2,13,23,108,UTA,240,40,85,0.471,5,26,0.192,16,21,0.762,11,29,40,23,6,2,11,18,101,
3/12/2014,201403120WAS,CHA,240,38,78,0.487,5,18,0.278,17,22,0.773,9,35,44,13,5,3,10,11,98,WAS,240,35,82,0.427,9,25,0.36,6,9,0.667,8,29,37,16,3,4,14,22,85,
3/13/2014,201403130ATL,MIL,240,37,89,0.416,3,19,0.158,20,26,0.769,16,27,43,24,13,3,8,21,97,ATL,240,36,74,0.486,13,29,0.448,17,20,0.85,7,34,41,23,3,6,17,22,102,
3/13/2014,201403130CHI,HOU,240,28,79,0.354,5,26,0.192,26,34,0.765,19,30,49,16,3,5,16,21,87,CHI,240,43,86,0.5,14,24,0.583,11,13,0.846,10,29,39,35,8,4,7,24,111,
3/13/2014,201403130OKC,LAL,240,37,94,0.394,13,27,0.481,15,25,0.6,12,25,37,23,7,5,14,19,102,OKC,240,45,89,0.506,13,30,0.433,28,30,0.933,13,47,60,24,10,11,17,27,131,
3/14/2014,201403140BOS,PHO,240,34,80,0.425,5,26,0.192,14,20,0.7,9,42,51,14,8,5,16,18,87,BOS,240,29,94,0.309,3,21,0.143,19,21,0.905,19,37,56,17,7,4,14,21,80,
3/14/2014,201403140CHA,MIN,240,35,82,0.427,6,15,0.4,17,21,0.81,5,30,35,23,9,2,10,15,93,CHA,240,44,91,0.484,8,19,0.421,9,14,0.643,14,40,54,28,6,6,15,19,105,
3/14/2014,201403140GSW,CLE,240,40,82,0.488,10,22,0.455,13,18,0.722,4,37,41,19,11,4,11,20,103,GSW,240,35,77,0.455,11,29,0.379,13,19,0.684,5,37,42,23,6,6,17,16,94,
3/14/2014,201403140MIA,DEN,240,39,82,0.476,8,21,0.381,25,29,0.862,9,32,41,26,13,2,15,21,111,MIA,240,42,81,0.519,7,24,0.292,16,21,0.762,7,28,35,23,8,5,18,19,107,
3/14/2014,201403140NOP,POR,240,38,78,0.487,14,33,0.424,21,27,0.778,6,31,37,23,3,6,16,19,111,NOP,240,41,86,0.477,3,11,0.273,18,21,0.857,8,36,44,22,6,3,10,22,103,
3/14/2014,201403140ORL,WAS,265,36,90,0.4,10,23,0.435,23,29,0.793,11,41,52,24,5,4,11,14,105,ORL,265,43,97,0.443,7,25,0.28,8,10,0.8,9,37,46,26,6,6,14,24,101,
3/14/2014,201403140PHI,IND,240,39,67,0.582,9,21,0.429,14,22,0.636,4,39,43,27,7,12,21,19,101,PHI,240,35,90,0.389,8,26,0.308,16,18,0.889,9,25,34,25,13,2,10,20,94,
3/14/2014,201403140SAS,LAL,240,31,91,0.341,4,21,0.19,19,25,0.76,8,29,37,23,9,7,9,15,85,SAS,240,48,98,0.49,13,27,0.481,10,13,0.769,18,46,64,36,7,8,15,19,119,
3/14/2014,201403140TOR,MEM,240,33,74,0.446,2,8,0.25,18,27,0.667,12,23,35,16,7,6,16,17,86,TOR,240,36,71,0.507,9,17,0.529,18,22,0.818,8,28,36,23,9,1,16,22,99,
3/14/2014,201403140UTA,LAC,240,37,76,0.487,9,23,0.391,13,20,0.65,6,26,32,20,12,3,11,16,96,UTA,240,35,77,0.455,7,14,0.5,10,13,0.769,9,30,39,18,7,3,16,17,87,
3/15/2014,201403150ATL,DEN,240,34,83,0.41,8,25,0.32,16,25,0.64,12,42,54,27,7,7,20,24,92,ATL,240,33,81,0.407,14,32,0.438,17,29,0.586,6,32,38,25,12,5,13,17,97,
3/15/2014,201403150CHI,SAC,240,31,85,0.365,2,14,0.143,23,37,0.622,19,36,55,12,6,6,16,22,87,CHI,240,31,78,0.397,6,20,0.3,26,33,0.788,7,33,40,21,6,8,11,26,94,
3/15/2014,201403150DET,IND,265,41,104,0.394,7,24,0.292,23,25,0.92,18,44,62,24,6,5,10,24,112,DET,265,37,91,0.407,7,23,0.304,23,30,0.767,8,36,44,24,9,7,11,21,104,
3/15/2014,201403150NYK,MIL,240,35,81,0.432,4,10,0.4,20,27,0.741,15,17,32,17,6,1,10,21,94,NYK,240,42,76,0.553,8,20,0.4,23,28,0.821,13,28,41,14,3,7,11,23,115,
3/15/2014,201403150PHI,MEM,240,38,70,0.543,4,15,0.267,23,32,0.719,7,34,41,27,13,4,22,24,103,PHI,240,31,83,0.373,6,23,0.261,9,19,0.474,14,28,42,16,12,3,22,24,77,
3/15/2014,201403150WAS,BRK,240,34,71,0.479,11,21,0.524,15,22,0.682,6,29,35,20,7,2,13,25,94,WAS,240,36,77,0.468,8,26,0.308,21,25,0.84,11,28,39,21,4,7,13,14,101,
3/16/2014,201403160LAC,CLE,240,29,83,0.349,8,24,0.333,14,20,0.7,16,32,48,19,2,1,17,17,80,LAC,240,42,94,0.447,8,28,0.286,10,15,0.667,10,31,41,32,8,3,5,20,102,
3/16/2014,201403160MIA,HOU,240,37,75,0.493,9,23,0.391,21,28,0.75,10,24,34,18,11,4,15,21,104,MIA,240,40,78,0.513,9,22,0.409,24,29,0.828,7,24,31,21,9,3,13,21,113,
3/16/2014,201403160MIL,CHA,240,39,68,0.574,9,20,0.45,14,18,0.778,6,33,39,26,5,8,17,16,101,MIL,240,37,89,0.416,7,18,0.389,11,16,0.688,15,22,37,24,10,2,9,17,92,
3/16/2014,201403160MIN,SAC,240,41,85,0.482,6,19,0.316,14,19,0.737,11,37,48,17,5,4,16,25,102,MIN,240,34,78,0.436,6,17,0.353,30,38,0.789,7,28,35,23,9,5,9,17,104,
3/16/2014,201403160NOP,BOS,265,45,97,0.464,12,26,0.462,18,23,0.783,13,36,49,33,7,8,16,26,120,NOP,265,47,94,0.5,3,15,0.2,24,28,0.857,12,32,44,25,8,9,12,17,121,
3/16/2014,201403160OKC,DAL,240,40,75,0.533,13,24,0.542,16,20,0.8,8,34,42,26,9,4,18,17,109,OKC,240,29,79,0.367,9,29,0.31,19,27,0.704,10,23,33,17,5,4,14,21,86,
3/16/2014,201403160POR,GSW,240,42,88,0.477,11,30,0.367,18,22,0.818,10,31,41,17,7,7,12,29,113,POR,240,37,88,0.42,12,28,0.429,26,30,0.867,12,36,48,25,6,4,12,16,112,
3/16/2014,201403160SAS,UTA,240,42,91,0.462,5,11,0.455,15,21,0.714,13,26,39,19,8,3,8,18,104,SAS,240,49,78,0.628,10,16,0.625,14,19,0.737,4,36,40,31,4,5,12,19,122,
3/16/2014,201403160TOR,PHO,240,38,75,0.507,11,23,0.478,34,38,0.895,12,33,45,17,5,4,21,23,121,TOR,240,42,85,0.494,7,23,0.304,22,25,0.88,4,22,26,27,12,3,11,27,113,
3/17/2014,201403170BRK,PHO,240,37,80,0.463,6,22,0.273,15,28,0.536,12,28,40,18,9,2,16,24,95,BRK,240,41,70,0.586,9,21,0.429,17,27,0.63,6,30,36,23,12,3,16,24,108,
3/17/2014,201403170CHA,ATL,240,39,85,0.459,13,34,0.382,6,7,0.857,10,41,51,27,3,9,13,20,97,CHA,240,30,85,0.353,9,25,0.36,14,16,0.875,10,32,42,22,4,7,6,15,83,
3/17/2014,201403170CHI,OKC,240,31,75,0.413,13,25,0.52,22,28,0.786,6,40,46,20,3,6,11,27,97,CHI,240,29,84,0.345,5,22,0.227,22,31,0.71,13,33,46,21,7,4,5,15,85,
3/17/2014,201403170DAL,BOS,240,34,93,0.366,9,22,0.409,12,14,0.857,21,36,57,20,8,1,16,19,89,DAL,240,33,78,0.423,9,27,0.333,19,21,0.905,6,30,36,20,7,4,13,17,94,
3/17/2014,201403170DEN,LAC,240,36,92,0.391,5,21,0.238,23,25,0.92,16,27,43,22,13,5,15,28,100,DEN,240,38,93,0.409,6,25,0.24,28,33,0.848,19,36,55,22,11,4,16,23,110,
3/17/2014,201403170HOU,UTA,240,34,83,0.41,4,18,0.222,14,18,0.778,9,25,34,21,9,4,19,25,86,HOU,240,46,79,0.582,13,25,0.52,19,26,0.731,8,38,46,31,7,12,19,22,124,
3/17/2014,201403170IND,PHI,240,35,81,0.432,9,23,0.391,11,20,0.55,11,34,45,21,3,6,18,33,90,IND,240,31,81,0.383,6,18,0.333,31,38,0.816,16,36,52,13,9,4,15,17,99,
3/18/2014,201403180ATL,TOR,265,40,81,0.494,7,24,0.292,26,29,0.897,8,42,50,21,2,3,15,31,113,ATL,265,40,94,0.426,11,34,0.324,27,31,0.871,10,30,40,24,9,0,7,24,118,
3/18/2014,201403180CLE,MIA,240,34,75,0.453,12,30,0.4,20,31,0.645,7,29,36,22,10,7,14,18,100,CLE,240,37,72,0.514,7,22,0.318,15,22,0.682,4,37,41,27,6,5,19,28,96,
3/18/2014,201403180GSW,ORL,240,35,77,0.455,4,13,0.308,15,20,0.75,5,35,40,22,2,2,16,17,89,GSW,240,37,82,0.451,10,27,0.37,19,21,0.905,9,35,44,21,7,2,11,19,103,
3/18/2014,201403180POR,MIL,265,45,98,0.459,8,17,0.471,17,26,0.654,12,41,53,28,10,3,19,31,115,POR,265,42,97,0.433,12,39,0.308,24,27,0.889,11,36,47,25,6,5,16,22,120,
3/18/2014,201403180SAC,WAS,265,40,91,0.44,11,28,0.393,20,30,0.667,11,30,41,28,11,2,15,32,111,SAC,265,40,87,0.46,6,18,0.333,31,40,0.775,16,41,57,18,8,2,20,29,117,
3/19/2014,201403190BOS,MIA,240,40,81,0.494,4,17,0.235,12,15,0.8,11,26,37,29,9,5,12,15,96,BOS,240,39,77,0.506,13,28,0.464,10,12,0.833,9,27,36,29,1,2,13,18,101,
3/19/2014,201403190BRK,CHA,240,40,85,0.471,9,27,0.333,10,12,0.833,15,36,51,27,2,5,15,26,99,BRK,240,37,75,0.493,9,20,0.45,21,35,0.6,8,31,39,19,7,2,7,17,104,
3/19/2014,201403190DAL,MIN,265,44,92,0.478,10,29,0.345,25,31,0.806,8,38,46,25,8,4,13,18,123,DAL,265,47,95,0.495,9,27,0.333,19,25,0.76,10,41,51,26,9,4,16,25,122,
3/19/2014,201403190DEN,DET,240,43,95,0.453,10,26,0.385,13,19,0.684,12,31,43,22,8,4,12,20,109,DEN,240,44,86,0.512,11,27,0.407,19,27,0.704,10,36,46,27,7,5,12,24,118,
3/19/2014,201403190LAL,SAS,240,50,95,0.526,12,27,0.444,13,16,0.813,9,43,52,34,9,6,12,21,125,LAL,240,39,91,0.429,9,26,0.346,22,29,0.759,12,34,46,19,10,6,12,19,109,
3/19/2014,201403190MEM,UTA,240,37,84,0.44,7,18,0.389,5,10,0.5,10,29,39,20,7,2,15,22,86,MEM,240,36,81,0.444,2,11,0.182,22,25,0.88,11,35,46,21,9,5,12,18,96,
3/19/2014,201403190NOP,TOR,240,36,86,0.419,9,22,0.409,26,32,0.813,22,26,48,20,8,5,11,20,107,NOP,240,36,67,0.537,4,13,0.308,24,32,0.75,5,29,34,16,4,6,12,25,100,
3/19/2014,201403190NYK,IND,240,31,73,0.425,5,23,0.217,19,27,0.704,6,34,40,12,3,5,13,25,86,NYK,240,32,82,0.39,4,17,0.235,24,29,0.828,10,35,45,15,6,2,10,26,92,
3/19/2014,201403190PHI,CHI,240,36,83,0.434,8,15,0.533,22,27,0.815,14,38,52,22,4,8,15,19,102,PHI,240,37,81,0.457,11,24,0.458,9,19,0.474,9,29,38,22,13,6,11,21,94,
3/19/2014,201403190PHO,ORL,240,32,80,0.4,6,13,0.462,23,30,0.767,13,30,43,18,9,3,19,15,93,PHO,240,45,89,0.506,11,25,0.44,8,12,0.667,10,33,43,22,11,6,16,22,109,
3/20/2014,201403200CLE,OKC,240,38,89,0.427,10,31,0.323,16,20,0.8,18,35,53,21,8,7,16,21,102,CLE,240,36,81,0.444,8,22,0.364,15,24,0.625,9,27,36,27,9,0,12,20,95,
3/20/2014,201403200GSW,MIL,240,39,80,0.488,3,12,0.25,29,39,0.744,7,29,36,23,7,1,10,21,110,GSW,240,43,80,0.538,8,27,0.296,21,25,0.84,8,34,42,26,6,3,15,28,115,
3/20/2014,201403200HOU,MIN,240,38,87,0.437,12,28,0.429,18,23,0.783,14,26,40,28,6,3,14,16,106,HOU,240,49,85,0.576,16,38,0.421,15,19,0.789,9,35,44,36,11,7,15,20,129,
3/20/2014,201403200POR,WAS,240,38,90,0.422,12,27,0.444,15,17,0.882,15,28,43,25,5,5,11,21,103,POR,240,41,81,0.506,14,35,0.4,20,25,0.8,11,32,43,32,5,1,9,18,116,
3/21/2014,201403210ATL,NOP,240,36,70,0.514,4,13,0.308,35,43,0.814,7,33,40,20,10,6,15,28,111,ATL,240,38,85,0.447,8,28,0.286,21,27,0.778,8,26,34,22,7,3,16,29,105,
3/21/2014,201403210BRK,BOS,240,35,83,0.422,9,27,0.333,19,23,0.826,12,25,37,20,7,3,11,18,98,BRK,240,44,78,0.564,9,17,0.529,17,24,0.708,7,32,39,30,6,3,11,17,114,
3/21/2014,201403210DAL,DEN,240,40,81,0.494,13,30,0.433,13,21,0.619,10,25,35,24,8,4,16,19,106,DAL,240,48,89,0.539,12,22,0.545,14,17,0.824,15,33,48,28,11,5,16,18,122,
3/21/2014,201403210IND,CHI,240,28,77,0.364,5,11,0.455,18,24,0.75,10,26,36,17,12,10,13,25,79,IND,240,34,79,0.43,2,11,0.182,21,25,0.84,13,38,51,27,4,9,16,18,91,
3/21/2014,201403210LAL,WAS,240,42,87,0.483,10,25,0.4,23,29,0.793,9,35,44,21,9,7,19,22,117,LAL,240,43,91,0.473,7,19,0.368,14,23,0.609,11,33,44,32,12,5,21,22,107,
3/21/2014,201403210MIA,MEM,240,36,79,0.456,3,14,0.214,11,17,0.647,15,28,43,17,7,1,15,19,86,MIA,240,35,75,0.467,7,20,0.35,14,16,0.875,10,24,34,20,9,5,14,18,91,
3/21/2014,201403210PHI,NYK,240,34,82,0.415,7,29,0.241,18,25,0.72,9,38,47,29,6,2,11,17,93,PHI,240,34,91,0.374,10,41,0.244,14,21,0.667,19,34,53,20,8,1,10,22,92,
3/21/2014,201403210PHO,DET,240,39,90,0.433,4,16,0.25,10,26,0.385,14,39,53,22,8,3,19,27,92,PHO,240,33,73,0.452,8,25,0.32,24,35,0.686,4,35,39,17,11,7,11,21,98,
3/21/2014,201403210SAC,SAS,240,36,93,0.387,5,25,0.2,22,27,0.815,13,39,52,18,7,7,9,17,99,SAC,240,32,80,0.4,4,14,0.286,11,18,0.611,7,41,48,17,3,9,15,22,79,
3/21/2014,201403210TOR,OKC,290,38,98,0.388,12,36,0.333,31,38,0.816,9,38,47,18,10,4,14,30,119,TOR,290,41,101,0.406,8,29,0.276,28,33,0.848,14,43,57,17,10,8,18,32,118,
3/22/2014,201403220CHA,POR,240,34,84,0.405,9,27,0.333,17,22,0.773,8,28,36,17,4,3,9,18,94,CHA,240,49,94,0.521,8,19,0.421,18,19,0.947,12,38,50,28,7,8,5,19,124,
3/22/2014,201403220CHI,PHI,240,30,87,0.345,1,20,0.05,20,22,0.909,19,29,48,11,3,6,10,23,81,CHI,240,31,70,0.443,5,14,0.357,24,31,0.774,11,33,44,23,6,9,15,20,91,
3/22/2014,201403220CLE,HOU,240,38,79,0.481,12,35,0.343,30,34,0.882,5,26,31,31,9,10,13,18,118,CLE,240,46,92,0.5,6,17,0.353,13,17,0.765,13,36,49,32,7,4,16,27,111,
3/22/2014,201403220GSW,SAS,240,35,89,0.393,10,28,0.357,19,25,0.76,9,31,40,24,10,6,11,18,99,GSW,240,31,77,0.403,3,15,0.2,25,29,0.862,11,43,54,21,4,8,18,20,90,
3/22/2014,201403220LAC,DET,240,42,93,0.452,12,29,0.414,7,13,0.538,16,30,46,29,9,2,15,15,103,LAC,240,45,83,0.542,11,29,0.379,11,17,0.647,7,33,40,31,13,10,13,15,112,
3/22/2014,201403220MEM,IND,240,27,74,0.365,6,15,0.4,11,14,0.786,8,27,35,14,7,5,10,19,71,MEM,240,33,75,0.44,5,13,0.385,11,17,0.647,10,37,47,14,4,8,12,18,82,
3/22/2014,201403220NOP,MIA,240,37,73,0.507,8,26,0.308,13,17,0.765,5,28,33,27,4,6,15,19,95,NOP,240,43,84,0.512,7,17,0.412,12,17,0.706,11,27,38,23,12,4,6,14,105,
3/22/2014,201403220UTA,ORL,240,31,79,0.392,7,17,0.412,19,24,0.792,6,39,45,20,7,5,13,23,88,UTA,240,29,75,0.387,11,27,0.407,20,26,0.769,6,33,39,17,6,6,14,20,89,
3/23/2014,201403230DAL,BRK,265,34,84,0.405,11,30,0.367,28,33,0.848,14,33,47,17,8,2,13,29,107,DAL,265,35,91,0.385,10,31,0.323,24,31,0.774,18,34,52,21,2,9,13,25,104,
3/23/2014,201403230DEN,WAS,240,41,85,0.482,5,15,0.333,15,18,0.833,12,34,46,20,8,7,24,20,102,DEN,240,40,91,0.44,11,27,0.407,14,18,0.778,10,28,38,26,15,6,15,20,105,
3/23/2014,201403230LAL,ORL,240,37,82,0.451,6,19,0.316,14,17,0.824,13,33,46,26,5,3,18,24,94,LAL,240,37,80,0.463,6,16,0.375,23,29,0.793,7,27,34,20,9,4,14,16,103,
3/23/2014,201403230MIN,PHO,240,46,80,0.575,12,27,0.444,23,29,0.793,9,33,42,16,5,4,19,29,127,MIN,240,40,91,0.44,8,23,0.348,32,37,0.865,16,22,38,25,9,3,12,24,120,
3/23/2014,201403230NYK,CLE,240,42,69,0.609,9,18,0.5,13,17,0.765,3,30,33,17,5,3,13,18,106,NYK,240,35,77,0.455,12,27,0.444,18,19,0.947,9,25,34,21,7,2,12,13,100,
3/23/2014,201403230SAC,MIL,240,42,85,0.494,4,18,0.222,19,30,0.633,11,29,40,25,3,6,12,31,107,SAC,240,44,86,0.512,7,20,0.35,29,36,0.806,13,31,44,19,5,3,10,23,124,
3/23/2014,201403230TOR,ATL,240,33,76,0.434,5,20,0.25,15,20,0.75,8,30,38,17,13,2,16,19,86,TOR,240,34,80,0.425,8,24,0.333,20,28,0.714,12,33,45,17,12,4,16,19,96,
3/24/2014,201403240ATL,PHO,240,38,74,0.514,12,24,0.5,14,16,0.875,7,32,39,21,10,1,18,25,102,ATL,240,30,72,0.417,8,23,0.348,27,33,0.818,7,25,32,18,8,3,17,19,95,
3/24/2014,201403240CHA,HOU,240,39,82,0.476,12,27,0.444,10,18,0.556,11,31,42,22,5,7,12,24,100,CHA,240,32,86,0.372,4,21,0.19,21,25,0.84,13,25,38,12,7,4,9,18,89,
3/24/2014,201403240CHI,IND,240,27,73,0.37,4,10,0.4,19,21,0.905,6,36,42,11,5,4,15,21,77,CHI,240,35,84,0.417,4,15,0.267,15,16,0.938,9,37,46,22,7,7,10,20,89,
3/24/2014,201403240LAC,MIL,240,41,85,0.482,5,13,0.385,11,16,0.688,11,27,38,27,6,2,10,18,98,LAC,240,38,78,0.487,8,18,0.444,22,27,0.815,7,33,40,29,7,6,13,17,106,
3/24/2014,201403240MEM,MIN,240,34,90,0.378,7,24,0.292,17,20,0.85,14,28,42,19,7,4,10,14,92,MEM,240,48,91,0.527,6,12,0.5,7,13,0.538,16,38,54,25,4,4,14,19,109,
3/24/2014,201403240MIA,POR,240,28,74,0.378,11,39,0.282,24,27,0.889,10,34,44,18,6,2,15,17,91,MIA,240,37,84,0.44,5,15,0.333,14,23,0.609,13,35,48,16,14,4,9,24,93,
3/24/2014,201403240NOP,BRK,265,33,90,0.367,10,40,0.25,28,32,0.875,15,31,46,16,9,4,11,21,104,NOP,265,40,85,0.471,9,20,0.45,20,27,0.741,14,39,53,19,7,5,15,26,109,
3/24/2014,201403240OKC,DEN,240,30,77,0.39,9,28,0.321,27,40,0.675,12,30,42,20,7,2,20,25,96,OKC,240,45,89,0.506,11,22,0.5,16,21,0.762,7,33,40,32,13,6,14,33,117,
3/24/2014,201403240SAS,PHI,240,36,88,0.409,11,33,0.333,8,18,0.444,12,25,37,22,13,3,13,15,91,SAS,240,44,79,0.557,13,27,0.481,12,16,0.75,6,41,47,31,9,4,17,17,113,
3/24/2014,201403240UTA,DET,240,46,83,0.554,9,17,0.529,13,18,0.722,16,37,53,23,6,2,13,19,114,UTA,240,34,83,0.41,7,27,0.259,19,28,0.679,12,21,33,16,7,2,7,17,94,
3/25/2014,201403250CLE,TOR,240,35,88,0.398,14,32,0.438,16,26,0.615,13,25,38,30,6,3,7,24,100,CLE,240,36,70,0.514,4,13,0.308,26,33,0.788,10,39,49,27,6,9,14,22,102,
3/25/2014,201403250DAL,OKC,265,46,93,0.495,12,33,0.364,15,19,0.789,10,28,38,27,9,2,21,30,119,DAL,265,45,90,0.5,15,38,0.395,23,28,0.821,12,36,48,27,14,4,20,22,128,
3/25/2014,201403250LAL,NYK,240,36,74,0.486,4,15,0.267,20,27,0.741,8,24,32,23,9,4,15,16,96,LAL,240,48,83,0.578,18,28,0.643,13,15,0.867,8,30,38,32,10,2,16,23,127,
3/25/2014,201403250ORL,POR,240,32,86,0.372,7,26,0.269,14,17,0.824,16,34,50,17,4,4,15,14,85,ORL,240,37,85,0.435,6,17,0.353,15,22,0.682,16,34,50,19,10,3,13,16,95,
3/26/2014,201403260BOS,TOR,240,36,80,0.45,11,23,0.478,16,18,0.889,11,37,48,17,4,3,16,21,99,BOS,240,32,79,0.405,9,22,0.409,17,22,0.773,8,28,36,23,8,5,9,16,90,
3/26/2014,201403260CHA,BRK,265,40,83,0.482,17,37,0.459,14,16,0.875,3,29,32,29,5,4,9,25,111,CHA,265,46,92,0.5,8,21,0.381,16,23,0.696,15,34,49,27,3,1,8,16,116,
3/26/2014,201403260DET,CLE,240,37,85,0.435,9,26,0.346,14,24,0.583,13,32,45,18,3,2,10,13,97,DET,240,39,84,0.464,11,26,0.423,7,13,0.538,11,37,48,27,5,5,11,18,96,
3/26/2014,201403260IND,MIA,240,28,61,0.459,6,19,0.316,21,29,0.724,5,32,37,13,6,9,18,22,83,IND,240,30,81,0.37,7,14,0.5,17,21,0.81,11,26,37,18,8,0,10,21,84,
3/26/2014,201403260MIN,ATL,240,31,82,0.378,7,28,0.25,14,16,0.875,6,34,40,21,9,2,25,16,83,MIN,240,43,86,0.5,9,22,0.409,12,16,0.75,7,38,45,31,17,1,19,14,107,
3/26/2014,201403260NOP,LAC,240,33,80,0.413,13,30,0.433,17,28,0.607,12,28,40,25,7,9,12,21,96,NOP,240,38,90,0.422,3,12,0.25,19,25,0.76,17,36,53,24,6,9,11,20,98,
3/26/2014,201403260SAC,NYK,240,40,73,0.548,15,26,0.577,12,13,0.923,7,27,34,25,3,4,14,30,107,SAC,240,33,69,0.478,6,17,0.353,27,35,0.771,8,24,32,19,7,2,10,18,99,
3/26/2014,201403260SAS,DEN,240,38,83,0.458,7,19,0.368,20,25,0.8,9,34,43,22,13,6,18,22,103,SAS,240,43,88,0.489,8,20,0.4,14,20,0.7,13,30,43,30,11,6,21,18,108,
3/26/2014,201403260UTA,MEM,240,36,79,0.456,4,9,0.444,15,16,0.938,10,31,41,22,6,2,10,20,91,UTA,240,32,69,0.464,5,16,0.313,18,26,0.692,6,29,35,22,9,4,12,14,87,
3/26/2014,201403260WAS,PHO,240,37,75,0.493,14,28,0.5,11,12,0.917,6,33,39,22,8,4,19,18,99,WAS,240,37,81,0.457,6,19,0.316,13,21,0.619,7,28,35,21,9,1,14,13,93,
3/27/2014,201403270ATL,POR,240,37,80,0.463,10,26,0.385,16,21,0.762,13,34,47,24,4,5,13,20,100,ATL,240,34,84,0.405,4,22,0.182,13,17,0.765,10,29,39,17,6,1,10,19,85,
3/27/2014,201403270DAL,LAC,240,38,82,0.463,11,26,0.423,22,25,0.88,13,28,41,22,10,3,19,24,109,DAL,240,37,79,0.468,10,20,0.5,19,27,0.704,11,32,43,21,12,4,17,21,103,
3/27/2014,201403270HOU,PHI,240,35,90,0.389,14,36,0.389,14,22,0.636,14,25,39,23,9,5,21,26,98,HOU,240,44,90,0.489,9,26,0.346,23,34,0.676,17,40,57,27,13,6,20,22,120,
3/27/2014,201403270MIL,LAL,240,42,85,0.494,7,21,0.333,14,18,0.778,13,25,38,23,10,1,20,24,105,MIL,240,39,70,0.557,6,10,0.6,24,34,0.706,9,24,33,15,9,8,18,21,108,
3/28/2014,201403280BRK,CLE,240,37,87,0.425,10,24,0.417,13,16,0.813,10,25,35,25,6,2,12,16,97,BRK,240,39,71,0.549,14,29,0.483,16,21,0.762,7,34,41,24,10,4,17,16,108,
3/28/2014,201403280CHI,POR,240,35,80,0.438,10,22,0.455,11,16,0.688,10,37,47,19,8,7,9,14,91,CHI,240,33,84,0.393,3,17,0.176,5,7,0.714,12,34,46,23,5,1,12,16,74,
3/28/2014,201403280DEN,SAS,240,55,98,0.561,13,24,0.542,10,14,0.714,11,40,51,37,6,10,14,25,133,DEN,240,35,87,0.402,6,23,0.261,26,35,0.743,10,31,41,15,7,8,12,19,102,
3/28/2014,201403280DET,MIA,240,43,79,0.544,8,19,0.421,16,22,0.727,10,37,47,31,6,4,8,14,110,DET,240,30,79,0.38,3,24,0.125,15,21,0.714,12,24,36,20,6,4,11,22,78,
