Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
2017-02-27,201702270HOU,IND,240,41,91,.451,13,30,.433,22,25,.880,13,42,55,29,7,5,15,26,117,HOU,240,32,88,.364,10,45,.222,34,42,.810,12,27,39,22,8,5,10,22,108
2017-02-27,201702270SAC,MIN,240,40,95,.421,8,23,.348,14,20,.700,16,36,52,25,11,7,10,15,102,SAC,240,36,82,.439,6,17,.353,10,15,.667,7,35,42,23,6,4,18,18,88
2017-02-27,201702270DAL,MIA,240,37,83,.446,9,26,.346,6,13,.462,13,32,45,21,11,4,13,18,89,DAL,240,33,76,.434,9,18,.500,21,23,.913,11,31,42,18,5,2,13,13,96
2017-02-28,201702280WAS,GSW,240,39,84,.464,8,29,.276,22,27,.815,13,28,41,28,10,6,19,23,108,WAS,240,41,91,.451,12,28,.429,18,20,.900,17,29,46,29,11,6,19,22,112
2017-02-28,201702280CHI,DEN,240,45,80,.563,13,30,.433,22,24,.917,6,39,45,26,6,2,16,16,125,CHI,240,44,96,.458,10,26,.385,9,10,.900,11,24,35,26,10,3,12,19,107
2017-02-28,201702280OKC,UTA,240,43,93,.462,9,22,.409,11,13,.846,8,25,33,22,8,4,7,18,106,OKC,240,39,76,.513,15,22,.682,16,23,.696,6,36,42,20,5,7,14,17,109
2017-02-28,201702280LAL,CHO,240,38,85,.447,16,39,.410,17,24,.708,11,34,45,25,3,5,12,11,109,LAL,240,41,84,.488,12,32,.375,10,13,.769,6,33,39,22,9,5,14,23,104
2017-02-28,201702280MEM,PHO,240,43,83,.518,7,21,.333,19,24,.792,8,24,32,22,6,5,12,25,112,MEM,240,48,86,.558,12,25,.480,22,29,.759,12,27,39,24,6,3,10,19,130
2017-03-01,201703010MIL,DEN,240,41,84,.488,10,33,.303,18,20,.900,14,31,45,21,8,2,14,15,110,MIL,240,38,83,.458,9,18,.500,13,15,.867,10,24,34,26,8,5,13,19,98
2017-03-01,201703010TOR,WAS,240,40,84,.476,9,25,.360,16,19,.842,7,37,44,32,6,6,12,21,105,TOR,240,33,90,.367,7,20,.350,23,26,.885,16,34,50,11,8,4,11,18,96
2017-03-01,201703010BOS,CLE,240,37,91,.407,10,33,.303,15,22,.682,12,29,41,20,3,5,10,21,99,BOS,240,36,78,.462,13,31,.419,18,23,.783,8,39,47,28,4,6,12,21,103
2017-03-01,201703010ORL,NYK,240,34,81,.420,8,29,.276,25,31,.806,13,37,50,21,9,3,11,16,101,ORL,240,34,83,.410,5,25,.200,17,22,.773,9,34,43,11,3,3,12,25,90
2017-03-01,201703010ATL,DAL,240,35,77,.455,14,33,.424,11,13,.846,10,23,33,22,10,5,20,20,95,ATL,240,36,64,.563,10,21,.476,18,24,.750,4,30,34,24,12,4,22,19,100
2017-03-01,201703010MIA,PHI,240,37,85,.435,6,17,.353,18,22,.818,10,30,40,16,7,4,19,22,98,MIA,240,49,90,.544,13,30,.433,14,21,.667,8,34,42,24,9,12,13,18,125
2017-03-01,201703010UTA,MIN,240,39,78,.500,8,16,.500,21,26,.808,10,38,48,23,11,7,10,15,107,UTA,240,35,90,.389,4,19,.211,6,11,.545,16,30,46,18,6,5,14,23,80
2017-03-01,201703010SAS,IND,240,37,81,.457,7,23,.304,18,25,.720,13,28,41,22,13,1,17,26,99,SAS,240,35,74,.473,9,29,.310,21,24,.875,6,30,36,20,8,7,18,21,100
