Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
12/26/2014,201412260DEN,MIN,240,41,103,0.398,3,15,0.2,17,24,0.708,14,30,44,29,5,9,7,24,102,DEN,240,39,95,0.411,3,19,0.158,25,32,0.781,22,40,62,18,1,6,18,23,106,
12/26/2014,201412260DET,IND,240,42,83,0.506,9,20,0.45,16,22,0.727,11,33,44,25,3,4,18,22,109,DET,240,47,86,0.547,10,26,0.385,15,29,0.517,12,30,42,25,11,6,9,22,119,
12/26/2014,201412260MEM,HOU,265,41,91,0.451,14,34,0.412,21,28,0.75,13,41,54,25,2,7,14,23,117,MEM,265,43,104,0.413,7,24,0.292,18,23,0.783,15,29,44,31,8,4,6,23,111,
12/26/2014,201412260NOP,SAS,240,37,75,0.493,6,14,0.429,10,14,0.714,1,38,39,25,2,4,17,17,90,NOP,240,35,84,0.417,6,17,0.353,21,24,0.875,7,37,44,25,8,7,8,15,97,
12/26/2014,201412260OKC,CHO,240,25,87,0.287,5,24,0.208,20,26,0.769,15,37,52,12,8,2,15,20,75,OKC,240,36,88,0.409,8,27,0.296,18,21,0.857,13,44,57,18,6,10,11,25,98,
12/26/2014,201412260ORL,CLE,240,33,80,0.413,8,30,0.267,24,26,0.923,8,29,37,19,10,5,9,14,98,ORL,240,36,73,0.493,9,21,0.429,8,12,0.667,5,31,36,25,8,4,16,25,89,
12/26/2014,201412260POR,PHI,240,36,81,0.444,3,14,0.214,18,33,0.545,9,33,42,16,13,7,18,14,93,POR,240,42,88,0.477,18,43,0.419,12,14,0.857,9,39,48,25,10,8,19,22,114,
12/26/2014,201412260SAC,PHO,240,46,94,0.489,14,33,0.424,9,12,0.75,16,30,46,25,6,11,14,17,115,SAC,240,41,93,0.441,7,20,0.35,17,24,0.708,18,30,48,18,8,2,12,15,106,
12/27/2014,201412270BRK,IND,240,44,86,0.512,9,18,0.5,13,18,0.722,7,38,45,33,11,5,10,25,110,BRK,240,28,77,0.364,7,25,0.28,22,27,0.815,5,30,35,15,2,4,15,20,85,
12/27/2014,201412270CHI,NOP,240,41,88,0.466,4,14,0.286,14,16,0.875,10,27,37,18,9,8,15,19,100,CHI,240,41,89,0.461,6,20,0.3,19,22,0.864,15,30,45,19,8,6,13,17,107,
12/27/2014,201412270CHO,ORL,240,38,83,0.458,8,20,0.4,18,24,0.75,5,35,40,22,6,4,6,18,102,CHO,240,36,86,0.419,8,24,0.333,14,18,0.778,9,32,41,18,2,8,10,19,94,
12/27/2014,201412270GSW,MIN,240,34,77,0.442,8,19,0.421,21,36,0.583,13,34,47,29,10,5,24,18,97,GSW,240,41,88,0.466,11,28,0.393,17,21,0.81,9,34,43,32,17,6,16,21,110,
12/27/2014,201412270LAC,TOR,240,41,86,0.477,13,34,0.382,15,19,0.789,12,31,43,25,7,1,9,17,110,LAC,240,37,81,0.457,12,25,0.48,12,15,0.8,9,34,43,26,4,7,14,19,98,
12/27/2014,201412270MIA,MEM,240,34,73,0.466,7,16,0.438,28,37,0.757,9,23,32,22,10,5,13,22,103,MIA,240,37,72,0.514,6,20,0.3,15,21,0.714,7,26,33,18,10,4,13,26,95,
12/27/2014,201412270MIL,ATL,240,33,90,0.367,9,29,0.31,15,19,0.789,17,34,51,25,9,4,11,17,90,MIL,240,31,80,0.388,12,30,0.4,11,14,0.786,13,34,47,21,5,10,19,18,85,
12/27/2014,201412270SAC,NYK,265,48,97,0.495,6,20,0.3,27,32,0.844,16,27,43,30,10,10,15,29,129,SAC,265,49,89,0.551,8,16,0.5,29,33,0.879,10,29,39,23,9,7,17,27,135,
12/27/2014,201412270UTA,PHI,240,24,74,0.324,5,26,0.192,18,28,0.643,10,34,44,11,8,5,16,20,71,UTA,240,30,84,0.357,4,23,0.174,24,28,0.857,14,41,55,17,11,10,12,23,88,
12/27/2014,201412270WAS,BOS,240,32,79,0.405,6,24,0.25,18,24,0.75,8,28,36,17,10,2,18,15,88,WAS,240,45,90,0.5,5,13,0.385,6,10,0.6,9,39,48,28,11,4,18,24,101,
12/28/2014,201412280CLE,DET,240,41,91,0.451,17,31,0.548,4,9,0.444,14,33,47,21,12,6,10,21,103,CLE,240,31,82,0.378,5,29,0.172,13,17,0.765,10,36,46,25,4,5,17,15,80,
12/28/2014,201412280DAL,OKC,240,45,90,0.5,5,14,0.357,12,21,0.571,14,39,53,21,8,2,18,25,107,DAL,240,39,88,0.443,10,31,0.323,24,28,0.857,7,30,37,26,8,6,12,16,112,
12/28/2014,201412280DEN,TOR,240,43,88,0.489,10,23,0.435,20,32,0.625,13,31,44,23,4,5,6,23,116,DEN,240,37,87,0.425,4,17,0.235,24,34,0.706,15,34,49,18,3,2,10,24,102,
12/28/2014,201412280LAL,PHO,240,44,87,0.506,9,22,0.409,19,24,0.792,8,37,45,24,12,5,12,15,116,LAL,240,42,81,0.519,12,20,0.6,11,20,0.55,4,31,35,22,8,6,17,19,107,
12/28/2014,201412280POR,NYK,240,31,93,0.333,7,27,0.259,10,15,0.667,15,34,49,19,6,1,11,13,79,POR,240,38,81,0.469,16,36,0.444,9,12,0.75,7,41,48,25,8,7,11,15,101,
12/28/2014,201412280SAS,HOU,240,38,77,0.494,12,33,0.364,18,31,0.581,12,30,42,20,15,1,24,24,106,SAS,240,39,83,0.47,11,30,0.367,21,24,0.875,11,27,38,22,12,6,19,28,110,
12/29/2014,201412290BRK,SAC,240,37,76,0.487,9,20,0.45,16,20,0.8,11,33,44,22,5,3,21,26,99,BRK,240,36,80,0.45,8,21,0.381,27,39,0.692,14,26,40,20,12,3,9,18,107,
12/29/2014,201412290CHO,MIL,265,40,85,0.471,6,21,0.286,18,21,0.857,2,40,42,21,8,10,19,25,104,CHO,265,33,90,0.367,7,25,0.28,21,26,0.808,9,39,48,20,13,9,17,20,94,
12/29/2014,201412290HOU,WAS,240,35,73,0.479,8,18,0.444,26,28,0.929,6,29,35,21,11,4,18,21,104,HOU,240,40,86,0.465,9,29,0.31,14,23,0.609,12,26,38,19,11,1,18,20,103,
12/29/2014,201412290IND,CHI,240,29,84,0.345,5,13,0.385,29,33,0.879,14,32,46,17,8,7,10,16,92,IND,240,36,83,0.434,5,13,0.385,13,21,0.619,7,37,44,18,5,8,13,25,90,
12/29/2014,201412290LAC,UTA,240,38,92,0.413,8,19,0.421,13,22,0.591,18,34,52,26,7,3,13,22,97,LAC,240,37,81,0.457,10,23,0.435,17,22,0.773,7,34,41,24,7,12,14,16,101,
12/29/2014,201412290MIA,ORL,240,41,77,0.532,11,25,0.44,9,13,0.692,8,26,34,21,9,2,14,25,102,MIA,240,33,63,0.524,7,14,0.5,28,40,0.7,6,30,36,18,9,3,14,15,101,
12/30/2014,201412300ATL,CLE,240,37,84,0.44,13,31,0.419,14,21,0.667,11,31,42,23,10,2,18,24,101,ATL,240,40,79,0.506,10,29,0.345,19,26,0.731,7,37,44,23,13,5,15,19,109,
12/30/2014,201412300CHI,BRK,240,36,83,0.434,6,14,0.429,18,21,0.857,10,36,46,21,9,5,10,17,96,CHI,240,33,86,0.384,8,25,0.32,8,15,0.533,13,35,48,22,5,11,12,18,82,
12/30/2014,201412300DAL,WAS,240,33,74,0.446,4,12,0.333,17,27,0.63,10,38,48,22,5,3,22,26,87,DAL,240,43,82,0.524,8,15,0.533,20,29,0.69,3,31,34,21,11,5,7,22,114,
12/30/2014,201412300DEN,LAL,240,40,76,0.526,14,25,0.56,17,26,0.654,4,38,42,31,6,4,18,20,111,DEN,240,39,87,0.448,8,26,0.308,17,27,0.63,11,28,39,25,13,7,11,24,103,
12/30/2014,201412300GSW,PHI,240,33,86,0.384,6,20,0.3,14,23,0.609,18,30,48,16,11,2,27,16,86,GSW,240,46,82,0.561,12,28,0.429,22,27,0.815,8,34,42,38,19,11,14,20,126,
12/30/2014,201412300MEM,SAS,240,35,78,0.449,5,22,0.227,12,17,0.706,10,27,37,17,9,4,16,18,87,MEM,240,35,72,0.486,7,15,0.467,18,22,0.818,7,32,39,25,10,5,20,18,95,
12/30/2014,201412300NOP,PHO,240,41,86,0.477,9,21,0.429,15,19,0.789,11,27,38,17,7,6,6,21,106,NOP,240,42,81,0.519,8,18,0.444,18,29,0.621,13,36,49,19,4,2,10,18,110,
12/30/2014,201412300ORL,DET,240,40,86,0.465,14,33,0.424,15,29,0.517,16,38,54,22,9,9,11,14,109,ORL,240,38,85,0.447,4,20,0.2,6,10,0.6,7,35,42,19,7,3,15,21,86,
12/30/2014,201412300POR,TOR,265,40,99,0.404,4,22,0.182,13,15,0.867,13,36,49,14,10,2,10,21,97,POR,265,38,95,0.4,12,36,0.333,14,18,0.778,15,36,51,21,5,8,14,17,102,
12/30/2014,201412300UTA,MIN,240,38,82,0.463,8,17,0.471,10,14,0.714,8,26,34,26,7,4,10,23,94,UTA,240,38,79,0.481,7,19,0.368,17,22,0.773,11,32,43,16,5,3,13,19,100,
12/31/2014,201412310BOS,SAC,240,32,87,0.368,2,15,0.133,18,28,0.643,11,35,46,12,9,5,16,17,84,BOS,240,44,94,0.468,5,21,0.238,13,15,0.867,9,40,49,32,9,7,11,23,106,
12/31/2014,201412310CLE,MIL,240,40,90,0.444,11,25,0.44,5,10,0.5,13,41,54,25,10,6,10,18,96,CLE,240,29,85,0.341,8,31,0.258,14,16,0.875,13,36,49,19,5,5,12,16,80,
12/31/2014,201412310HOU,CHO,240,29,76,0.382,3,18,0.167,22,26,0.846,7,34,41,15,6,9,16,17,83,HOU,240,38,88,0.432,17,43,0.395,9,14,0.643,10,31,41,22,10,7,14,25,102,
12/31/2014,201412310IND,MIA,240,38,77,0.494,5,16,0.313,14,18,0.778,8,28,36,20,5,8,11,24,95,IND,240,35,79,0.443,10,18,0.556,26,30,0.867,11,28,39,23,4,4,10,18,106,
12/31/2014,201412310LAC,NYK,240,32,84,0.381,4,17,0.235,10,15,0.667,7,33,40,24,6,2,7,19,78,LAC,240,36,82,0.439,15,34,0.441,12,20,0.6,5,45,50,28,6,3,10,13,99,
12/31/2014,201412310OKC,PHO,265,46,90,0.511,13,27,0.481,29,35,0.829,7,32,39,17,7,3,13,35,134,OKC,265,41,99,0.414,11,35,0.314,44,49,0.898,19,31,50,22,6,4,12,27,137,
12/31/2014,201412310SAS,NOP,265,34,89,0.382,8,28,0.286,17,20,0.85,11,41,52,15,8,1,13,20,93,SAS,265,39,89,0.438,6,24,0.25,11,18,0.611,8,40,48,24,5,7,14,19,95,
1/1/2015,201501010CHI,DEN,240,37,92,0.402,5,14,0.357,22,27,0.815,17,40,57,19,4,7,12,27,101,CHI,240,38,91,0.418,8,15,0.533,22,25,0.88,13,33,46,22,7,18,7,19,106,
1/1/2015,201501010MIN,SAC,240,40,74,0.541,5,12,0.417,25,29,0.862,10,32,42,23,7,7,20,26,110,MIN,240,42,91,0.462,7,24,0.292,16,22,0.727,15,23,38,22,12,6,14,24,107,
1/2/2015,201501020BOS,DAL,240,45,96,0.469,13,27,0.481,16,17,0.941,16,36,52,24,8,1,11,21,119,BOS,240,38,89,0.427,12,34,0.353,13,19,0.684,9,29,38,22,6,2,12,21,101,
1/2/2015,201501020CHO,CLE,240,33,87,0.379,4,15,0.267,21,30,0.7,13,33,46,16,8,5,7,23,91,CHO,240,32,87,0.368,6,28,0.214,17,26,0.654,15,35,50,20,5,6,14,24,87,
1/2/2015,201501020GSW,TOR,240,40,86,0.465,10,25,0.4,15,20,0.75,11,26,37,23,7,1,15,16,105,GSW,240,49,92,0.533,12,28,0.429,16,20,0.8,14,31,45,35,8,8,9,18,126,
1/2/2015,201501020LAL,MEM,240,41,84,0.488,6,14,0.429,21,31,0.677,13,33,46,27,7,4,12,15,109,LAL,240,43,81,0.531,6,19,0.316,14,19,0.737,5,33,38,24,10,8,13,28,106,
1/2/2015,201501020MIL,IND,240,35,81,0.432,8,20,0.4,16,20,0.8,10,35,45,24,7,3,15,12,94,MIL,240,38,89,0.427,7,24,0.292,8,10,0.8,10,33,43,28,10,7,12,18,91,
1/2/2015,201501020NOP,HOU,240,35,88,0.398,6,29,0.207,7,11,0.636,13,25,38,22,13,3,19,22,83,NOP,240,44,83,0.53,7,15,0.467,16,20,0.8,12,37,49,24,12,8,18,13,111,
1/2/2015,201501020NYK,DET,240,38,76,0.5,13,33,0.394,8,14,0.571,9,40,49,24,10,3,16,16,97,NYK,240,32,91,0.352,10,24,0.417,7,14,0.5,17,30,47,18,13,4,11,15,81,
1/2/2015,201501020OKC,WAS,240,39,84,0.464,11,21,0.524,13,15,0.867,8,31,39,27,3,1,15,19,102,OKC,240,44,83,0.53,8,19,0.421,13,19,0.684,6,32,38,21,8,4,10,20,109,
1/2/2015,201501020ORL,BRK,240,41,72,0.569,7,20,0.35,11,18,0.611,4,41,45,26,7,5,22,16,100,ORL,240,37,88,0.42,11,22,0.5,13,20,0.65,8,29,37,22,13,3,11,18,98,
1/2/2015,201501020PHO,PHI,240,37,87,0.425,7,26,0.269,15,25,0.6,16,25,41,20,12,7,16,15,96,PHO,240,42,84,0.5,14,32,0.438,14,16,0.875,13,35,48,24,9,12,19,24,112,
1/2/2015,201501020UTA,ATL,240,33,81,0.407,6,23,0.261,26,30,0.867,11,36,47,24,9,3,10,17,98,UTA,240,32,86,0.372,10,31,0.323,18,24,0.75,17,30,47,18,6,9,14,18,92,
1/3/2015,201501030CHI,BOS,265,45,100,0.45,5,17,0.294,9,11,0.818,10,35,45,26,9,6,20,28,104,CHI,265,37,100,0.37,6,28,0.214,29,40,0.725,24,35,59,19,10,9,16,14,109,
1/3/2015,201501030DEN,MEM,240,37,86,0.43,2,14,0.143,9,13,0.692,8,29,37,20,6,8,12,20,85,DEN,240,41,79,0.519,7,15,0.467,25,31,0.806,8,40,48,21,6,8,13,14,114,
1/3/2015,201501030HOU,MIA,240,30,68,0.441,4,17,0.235,15,25,0.6,8,25,33,20,6,3,21,18,79,HOU,240,41,83,0.494,13,31,0.419,20,28,0.714,17,31,48,21,13,1,16,18,115,
1/3/2015,201501030LAC,PHI,240,32,79,0.405,9,25,0.36,18,26,0.692,15,30,45,17,7,1,21,19,91,LAC,240,46,85,0.541,15,37,0.405,20,26,0.769,9,34,43,33,13,3,8,19,127,
1/3/2015,201501030MIN,UTA,240,38,75,0.507,11,20,0.55,14,21,0.667,11,36,47,23,6,10,12,16,101,MIN,240,34,86,0.395,6,19,0.316,15,18,0.833,14,23,37,17,8,5,8,15,89,
1/3/2015,201501030ORL,CHO,240,35,78,0.449,4,16,0.25,24,32,0.75,16,37,53,16,4,4,14,15,98,ORL,240,33,87,0.379,4,19,0.211,20,21,0.952,12,32,44,18,9,3,7,24,90,
1/3/2015,201501030POR,ATL,240,43,84,0.512,6,17,0.353,23,31,0.742,10,36,46,17,9,5,14,15,115,POR,240,42,93,0.452,13,33,0.394,10,12,0.833,11,33,44,24,6,7,18,23,107,
1/3/2015,201501030SAS,WAS,240,40,82,0.488,4,14,0.286,8,13,0.615,9,22,31,23,6,6,6,18,92,SAS,240,43,78,0.551,4,16,0.25,11,18,0.611,9,29,38,27,4,5,10,16,101,
1/4/2015,201501040CLE,DAL,240,44,78,0.564,12,26,0.462,9,11,0.818,4,32,36,30,7,8,10,20,109,CLE,240,35,86,0.407,8,25,0.32,12,17,0.706,12,26,38,26,6,3,12,14,90,
1/4/2015,201501040DET,SAC,240,32,75,0.427,3,15,0.2,28,36,0.778,5,36,41,18,9,4,15,15,95,DET,240,45,91,0.495,12,31,0.387,12,16,0.75,8,41,49,21,8,3,13,27,114,
1/4/2015,201501040LAL,IND,240,33,90,0.367,8,28,0.286,13,18,0.722,16,34,50,21,5,2,14,21,87,LAL,240,27,71,0.38,6,18,0.333,28,30,0.933,5,32,37,14,8,3,11,20,88,
1/4/2015,201501040MIA,BRK,240,34,86,0.395,7,24,0.292,9,13,0.692,10,28,38,18,9,6,11,23,84,MIA,240,31,67,0.463,5,14,0.357,21,28,0.75,8,34,42,21,8,9,14,20,88,
1/4/2015,201501040NYK,MIL,240,35,77,0.455,4,16,0.25,21,27,0.778,14,34,48,23,10,4,18,20,95,NYK,240,31,76,0.408,9,25,0.36,11,14,0.786,7,29,36,23,8,2,16,20,82,
1/4/2015,201501040PHO,TOR,240,38,83,0.458,9,26,0.346,24,29,0.828,9,34,43,22,9,4,20,24,109,PHO,240,48,89,0.539,8,23,0.348,21,28,0.75,8,33,41,26,15,2,16,29,125,
1/5/2015,201501050BOS,CHO,240,38,78,0.487,6,19,0.316,22,23,0.957,12,36,48,22,2,10,15,22,104,BOS,240,36,91,0.396,7,18,0.389,16,23,0.696,10,23,33,22,8,7,6,23,95,
1/5/2015,201501050BRK,DAL,265,37,94,0.394,10,27,0.37,12,19,0.632,14,37,51,24,8,6,10,17,96,BRK,265,33,84,0.393,3,25,0.12,19,23,0.826,7,45,52,20,5,7,14,21,88,
1/5/2015,201501050CHI,HOU,240,47,102,0.461,8,25,0.32,3,5,0.6,16,25,41,25,9,8,16,27,105,CHI,240,41,85,0.482,5,17,0.294,27,30,0.9,17,30,47,27,10,12,17,13,114,
1/5/2015,201501050GSW,OKC,240,30,98,0.306,5,28,0.179,26,34,0.765,20,39,59,19,10,5,11,25,91,GSW,240,41,88,0.466,15,28,0.536,20,32,0.625,10,44,54,27,8,4,12,22,117,
1/5/2015,201501050LAC,ATL,240,36,81,0.444,13,27,0.481,22,33,0.667,7,34,41,25,13,2,12,23,107,LAC,240,33,74,0.446,7,25,0.28,25,33,0.758,8,37,45,23,5,5,21,25,98,
1/5/2015,201501050MEM,NYK,240,33,76,0.434,8,26,0.308,9,13,0.692,7,30,37,25,9,5,20,17,83,MEM,240,43,82,0.524,7,15,0.467,12,19,0.632,11,34,45,25,14,5,17,15,105,
1/5/2015,201501050MIN,DEN,240,46,84,0.548,7,19,0.368,11,16,0.688,9,32,41,26,8,6,12,22,110,MIN,240,38,89,0.427,10,24,0.417,15,18,0.833,15,27,42,21,7,4,12,17,101,
1/5/2015,201501050NOP,WAS,240,38,79,0.481,2,10,0.2,14,17,0.824,11,29,40,23,10,7,10,15,92,NOP,240,33,74,0.446,6,19,0.316,13,17,0.765,10,29,39,19,8,5,18,18,85,
1/5/2015,201501050PHI,CLE,240,33,85,0.388,11,30,0.367,15,22,0.682,13,30,43,23,8,1,11,13,92,PHI,240,38,79,0.481,7,23,0.304,12,15,0.8,8,35,43,31,5,8,17,24,95,
1/5/2015,201501050POR,LAL,240,37,88,0.42,4,14,0.286,16,20,0.8,11,38,49,20,5,0,10,20,94,POR,240,33,83,0.398,11,26,0.423,21,24,0.875,10,35,45,18,7,4,9,12,98,
1/5/2015,201501050UTA,IND,240,35,74,0.473,7,13,0.538,28,30,0.933,8,27,35,20,8,3,10,24,105,UTA,240,35,81,0.432,4,23,0.174,27,34,0.794,14,27,41,16,6,6,10,24,101,
1/6/2015,201501060MIL,PHO,240,37,81,0.457,7,25,0.28,21,27,0.778,12,34,46,19,7,6,19,16,102,MIL,240,37,88,0.42,3,20,0.15,19,22,0.864,13,31,44,22,9,5,17,21,96,
1/6/2015,201501060SAS,DET,240,41,87,0.471,3,19,0.158,20,28,0.714,15,30,45,19,10,3,14,28,105,SAS,240,36,79,0.456,9,21,0.429,23,34,0.676,13,28,41,24,6,6,17,21,104,
1/7/2015,201501070ATL,MEM,240,35,79,0.443,5,17,0.294,11,11,1,8,31,39,20,10,4,21,21,86,ATL,240,32,72,0.444,13,25,0.52,19,23,0.826,8,29,37,21,17,4,17,15,96,
1/7/2015,201501070BRK,BOS,240,35,88,0.398,5,18,0.278,14,17,0.824,11,30,41,22,8,2,6,26,89,BRK,240,30,74,0.405,3,14,0.214,18,26,0.692,11,39,50,18,3,6,17,18,81,
1/7/2015,201501070CHI,UTA,240,37,78,0.474,5,16,0.313,18,24,0.75,14,34,48,21,8,8,15,20,97,CHI,240,28,84,0.333,6,20,0.3,15,20,0.75,16,27,43,17,5,5,15,20,77,
1/7/2015,201501070CHO,NOP,240,36,80,0.45,6,18,0.333,16,24,0.667,9,34,43,19,6,8,14,20,94,CHO,240,37,86,0.43,4,14,0.286,20,26,0.769,9,34,43,18,9,4,10,18,98,
1/7/2015,201501070CLE,HOU,240,39,86,0.453,12,34,0.353,15,24,0.625,19,31,50,26,9,3,17,22,105,CLE,240,34,82,0.415,10,29,0.345,15,19,0.789,13,24,37,16,9,4,15,18,93,
1/7/2015,201501070DAL,DET,240,43,97,0.443,10,21,0.476,12,14,0.857,18,42,60,22,9,2,15,17,108,DAL,240,38,87,0.437,6,22,0.273,13,18,0.722,9,34,43,24,9,4,14,15,95,
1/7/2015,201501070DEN,ORL,240,35,88,0.398,8,22,0.364,12,16,0.75,10,32,42,21,11,2,14,24,90,DEN,240,33,74,0.446,7,17,0.412,20,26,0.769,6,41,47,22,5,4,21,17,93,
1/7/2015,201501070GSW,IND,240,37,81,0.457,6,26,0.231,22,23,0.957,5,36,41,24,4,2,17,19,102,GSW,240,45,91,0.495,12,28,0.429,15,20,0.75,10,29,39,30,11,3,11,23,117,
1/7/2015,201501070LAC,LAL,240,37,85,0.435,5,20,0.25,10,17,0.588,9,37,46,21,3,1,12,20,89,LAC,240,40,85,0.471,12,33,0.364,22,30,0.733,8,34,42,29,9,5,6,16,114,
1/7/2015,201501070MIN,PHO,240,46,96,0.479,5,26,0.192,16,19,0.842,14,27,41,12,14,8,13,20,113,MIN,240,44,92,0.478,7,17,0.412,16,19,0.842,16,30,46,30,8,3,19,17,111,
1/7/2015,201501070PHI,MIL,240,41,76,0.539,8,17,0.471,7,11,0.636,7,36,43,32,14,4,24,26,97,PHI,240,25,83,0.301,2,25,0.08,25,29,0.862,15,29,44,14,11,6,24,19,77,
1/7/2015,201501070SAC,OKC,240,29,89,0.326,9,30,0.3,16,23,0.696,15,39,54,16,7,13,24,25,83,SAC,240,36,92,0.391,10,19,0.526,22,28,0.786,13,39,52,18,12,4,16,17,104,
1/7/2015,201501070WAS,NYK,240,34,82,0.415,11,26,0.423,12,16,0.75,10,31,41,18,11,0,15,22,91,WAS,240,39,76,0.513,8,16,0.5,15,21,0.714,9,35,44,28,9,4,16,13,101,
1/8/2015,201501080NYK,HOU,240,41,77,0.532,16,36,0.444,22,32,0.688,7,29,36,25,14,5,19,23,120,NYK,240,37,80,0.463,11,26,0.423,11,21,0.524,10,28,38,22,12,1,21,22,96,
1/8/2015,201501080POR,MIA,240,29,77,0.377,3,14,0.214,22,30,0.733,10,32,42,15,6,7,9,13,83,POR,240,40,95,0.421,8,27,0.296,11,15,0.733,15,35,50,19,5,6,7,21,99,
1/8/2015,201501080TOR,CHO,240,42,88,0.477,4,16,0.25,15,22,0.682,9,37,46,21,5,3,8,18,103,TOR,240,33,83,0.398,10,31,0.323,19,25,0.76,8,34,42,20,2,7,14,21,95,
1/9/2015,201501090BRK,PHI,240,36,79,0.456,8,17,0.471,10,17,0.588,11,27,38,22,15,4,14,22,90,BRK,240,33,73,0.452,3,16,0.188,19,27,0.704,9,33,42,21,8,3,17,19,88,
1/9/2015,201501090DET,ATL,240,40,82,0.488,10,23,0.435,16,24,0.667,6,43,49,27,3,3,14,13,106,DET,240,38,96,0.396,13,43,0.302,14,18,0.778,11,35,46,24,9,3,7,19,103,
1/9/2015,201501090GSW,CLE,240,35,86,0.407,7,23,0.304,17,23,0.739,14,31,45,13,8,1,14,14,94,GSW,240,43,86,0.5,10,30,0.333,16,17,0.941,9,35,44,35,9,8,13,20,112,
1/9/2015,201501090IND,BOS,265,41,103,0.398,10,34,0.294,11,16,0.688,13,37,50,25,10,7,10,27,103,IND,265,34,92,0.37,9,23,0.391,30,34,0.882,16,40,56,21,5,9,16,18,107,
1/9/2015,201501090LAL,ORL,240,30,76,0.395,6,14,0.429,18,23,0.783,4,32,36,19,8,7,15,27,84,LAL,240,36,90,0.4,7,21,0.333,22,31,0.71,18,42,60,16,8,7,12,21,101,
1/9/2015,201501090MIL,MIN,240,32,79,0.405,6,22,0.273,14,17,0.824,13,27,40,22,13,3,19,14,84,MIL,240,39,75,0.52,12,19,0.632,8,10,0.8,9,30,39,30,13,4,22,21,98,
1/9/2015,201501090NOP,MEM,240,36,82,0.439,6,17,0.353,17,22,0.773,13,31,44,17,7,4,10,18,95,NOP,240,37,81,0.457,10,20,0.5,22,26,0.846,13,34,47,21,3,10,10,20,106,
1/9/2015,201501090OKC,UTA,240,36,74,0.486,7,21,0.333,15,22,0.682,9,35,44,22,12,11,20,14,94,OKC,240,42,91,0.462,7,21,0.333,8,9,0.889,9,29,38,25,12,5,14,18,99,
1/9/2015,201501090SAC,DEN,240,47,85,0.553,5,17,0.294,19,28,0.679,10,29,39,27,10,6,11,25,118,SAC,240,42,86,0.488,6,19,0.316,18,24,0.75,12,26,38,19,5,6,14,17,108,
1/9/2015,201501090SAS,PHO,240,37,83,0.446,7,26,0.269,14,21,0.667,9,39,48,23,10,6,19,20,95,SAS,240,38,89,0.427,11,23,0.478,13,18,0.722,7,33,40,28,12,2,15,20,100,
1/9/2015,201501090WAS,CHI,240,32,83,0.386,10,26,0.385,12,19,0.632,11,35,46,16,9,8,16,15,86,WAS,240,41,86,0.477,8,15,0.533,12,19,0.632,12,36,48,27,9,7,13,18,102,
1/10/2015,201501100CHI,MIL,240,36,81,0.444,3,11,0.273,12,16,0.75,12,25,37,19,9,10,11,24,87,CHI,240,35,88,0.398,4,17,0.235,21,24,0.875,22,29,51,24,5,5,12,18,95,
1/10/2015,201501100DET,BRK,240,37,88,0.42,9,31,0.29,10,10,1,9,37,46,25,6,2,13,23,93,DET,240,34,80,0.425,11,33,0.333,19,26,0.731,9,35,44,27,8,3,10,10,98,
1/10/2015,201501100HOU,UTA,240,29,70,0.414,5,17,0.294,19,21,0.905,9,32,41,20,15,6,27,17,82,HOU,240,33,77,0.429,13,34,0.382,18,21,0.857,8,25,33,24,16,3,20,20,97,
1/10/2015,201501100LAC,DAL,240,38,86,0.442,12,30,0.4,12,17,0.706,8,32,40,29,4,2,11,18,100,LAC,240,46,88,0.523,13,31,0.419,15,21,0.714,9,38,47,31,8,5,10,17,120,
1/10/2015,201501100MIN,SAS,240,41,84,0.488,9,24,0.375,17,20,0.85,9,36,45,21,9,2,11,19,108,MIN,240,32,81,0.395,3,15,0.2,26,26,1,7,35,42,17,7,4,13,18,93,
1/10/2015,201501100NYK,CHO,240,39,78,0.5,7,16,0.438,25,33,0.758,11,40,51,18,8,5,15,14,110,NYK,240,33,85,0.388,8,29,0.276,8,9,0.889,4,25,29,17,9,4,12,24,82,
1/10/2015,201501100PHI,IND,240,29,87,0.333,4,18,0.222,30,42,0.714,19,35,54,16,9,5,13,27,92,PHI,240,32,80,0.4,11,24,0.458,18,25,0.72,12,32,44,21,4,12,16,31,93,
1/10/2015,201501100POR,ORL,240,37,92,0.402,3,21,0.143,15,20,0.75,17,32,49,22,10,0,16,22,92,POR,240,36,76,0.474,10,26,0.385,21,26,0.808,6,37,43,22,6,8,20,17,103,
1/10/2015,201501100TOR,BOS,240,39,83,0.47,6,18,0.333,12,20,0.6,9,34,43,23,7,3,18,21,96,TOR,240,41,91,0.451,13,30,0.433,14,19,0.737,15,33,48,23,8,10,13,20,109,
1/11/2015,201501110ATL,WAS,240,36,76,0.474,5,20,0.25,12,15,0.8,8,31,39,25,5,7,19,16,89,ATL,240,42,89,0.472,16,31,0.516,20,24,0.833,13,29,42,34,14,3,8,15,120,
